"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013-14 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 5, 2014)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2013,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Certified NoPS,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious DenomiNot affiliated with any denominationtion,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
144925,San Francisco,38684786981278,Holy Name Elementary,1560 40th Avenue,San Francisco,CA,94122,,,,,415-731-4077,holynameschoolsf@yahoo.com,,San Francisco Unified,Mrs.,Judith,Cosmos,Principal,judycosmos@gmail.com,Coeducational,Day Only,K,8,33,31,33,31,37,32,43,44,60,0,0,0,0,0,0,344,No,0,12,5,1,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Judith,Cosmos,Principal,judycosmos@gmail.com,Mrs.,Maureen,Huntington,HuntingM@sfarchdiocese.org
141271,San Francisco,38684786939615,Immaculate Conception Academy,3625 24th Street,San Francisco,CA,94110,,,,,415-824-2052,ica@icacademy.org,,San Francisco,Sr.,Diane,Aruda,President,sdaruda@icacademy.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,99,79,63,56,0,0,297,Yes,53,16,5,5,22,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Ms.,Lisa,Graham,Principal,lgraham@icacademy.org,Ms.,Maureen,Huntington,HuntingtonM@sfarchdiocese.org
145649,San Francisco,38684786200554,Jewish Community High School of the Bay,1835 Ellis Street,San Francisco,CA,94115,,,,,415-345-9777,abrown@jchsofthebay.org,,San Francisco Unified,Ms.,Mallory,Rome,Administrator,mrome@jchsofthebay.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,34,46,38,44,0,0,162,Yes,0,23,8,2,25,No,Yes,No,No,Yes,Religious,Jewish,Rabbi,Howard,Ruben,Head of School,hruben@jchsofthebay.org,Ms.,Anat,Belinson,registrar@jchsofthebay.org
143438,San Francisco,38684786981328,Katherine Delmar Burke School,7070 California Street,San Francisco,CA,94121,,,,,415-751-0170,jeanette@kdbs.org,,San Francisco Unified,Mrs.,Jeanette,Moore,Administrator,jeanette@kdbs.org,Girls Only,Day Only,K,8,43,44,46,46,44,49,40,47,41,0,0,0,0,0,0,400,No,0,47,12,7,21,No,Yes,No,No,Yes,Non-religious,,Mrs.,Michele,Williams,Head of School,michele@kdbs.org,Mrs.,Elizabeth,Coleman,elizabeth@kdbs.org
145654,San Francisco,38684786981336,"Kittredge, Inc.",2355 Lake Street,San Francisco,CA,94121,,,,,415-750-8390,kids@kittredge.org,,San Francisco Unified,Mr.,Peter,Lavaroni,Principal,lavaroni@kittredge.org,Coeducational,Day Only,K,8,8,7,6,8,8,9,9,13,15,0,0,0,0,0,0,83,No,0,9,2,2,4,No,No,No,No,No,,,Mr.,Peter,Lavaroni,Principal,lavaroni@kittredge.org,Ms.,Trudy,Young,trudy@kittredge.org
145681,San Francisco,38684786913123,Krouzian Zekarian Armenian School,825 Brotherhood Way,San Francisco,CA,94132,,,,,415-586-8686,kzvoffice@kzv.org,,San Francisco,Mrs.,Grace,Andonian,Principal,gandonian@kzv.org,Coeducational,Day Only,K,8,11,12,11,10,8,12,9,12,10,0,0,0,0,0,0,95,No,0,14,4,1,2,No,Yes,No,No,Yes,Religious,Apostolic,Mrs.,Grace,Andonian,Principal,gandonian@kzv.org,Mrs.,Sose,Deirmendjian,kzvoffice@kzv.org
133317,San Francisco,38684786144257,La Scuola Internazionale di San Francisco,728 20th Street,San Francisco,CA,94107,,,,,415-558-9006,admin@lascuolasf.org,director@lascuolasf.org,San Francisco,Dr.,Valentina,Imbeni,Head of School,director@lascuolasf.org,Coeducational,Day Only,K,2,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,21,No,0,2,2,3,1,No,Yes,No,No,Yes,Non-religious,,Dr.,Valentina,Imbeni,Head of School,director@lascuolasf.org,Ms.,Giada,Barbini,admin@lascuolasf.org
139132,San Francisco,38684786939649,Lick-Wilmerding High School,755 Ocean Avenue,San Francisco,CA,94112,,,,,415-333-4021,csebastian@lwhs.org,,San Francisco Unified,Mr.,Eric,Temple,Head of School,etemple@lwhs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,118,120,111,112,0,0,461,Yes,112,58,5,11,34,No,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Richard,England,Director,rengland@lwhs.org,Ms.,Kelleigh,Trowbridge,ktrowbridge@lwhs.org
137671,San Francisco,38684786981245,Lisa Kampner Hebrew Academy,645 14th Avenue,San Francisco,CA,94118,,,,,415-752-7333,lkhaadm@gmail.com,,San Francisco Unified,Rabbi,Pinchas,Lipner,Other,lisa_kampner@yahoo.com,Coeducational,Day Only,K,12,6,3,4,2,2,1,3,7,4,5,5,12,7,0,0,61,No,10,4,16,6,1,No,Yes,No,No,Yes,Religious,Jewish,Ms.,Katheryn,Schopp,Principal,lkhaadm@gmail.com,Ms.,Katheryn,Schopp,lkhaadm@gmail.com
136291,San Francisco,38684786981377,Live Oak School,1555 Mariposa Street,San Francisco,CA,94107,,,,,415-861-8840,info@liveoaksf.org,,San Francisco Unified,Ms.,Vanessa,Neumann,Administrator,vanessa_neumann@liveoaksf.org,Coeducational,Day Only,K,8,24,23,23,22,22,24,54,38,36,0,0,0,0,0,0,266,No,0,22,8,15,6,No,Yes,No,No,Yes,Non-religious,,Mrs.,Virginia,Paik,Head of School,virginia_paik@liveoaksf.org,Mrs.,Alla,Neyman,info@liveoaksf.org
139609,San Francisco,38684786939664,Lycee Francais de San Francisco,1201 Ortega Street,San Francisco,CA,94122,,,,,415-661-5232,echaponot@lelycee.org,admissions@lelycee.org,San Francisco Unified,Ms.,Isabelle,LeForestier,Principal,ileforestier@lelycee.org,Coeducational,Day Only,6,12,0,0,0,0,0,0,60,56,58,39,40,38,38,0,0,329,Yes,37,30,2,13,13,No,Yes,No,No,Yes,Non-religious,,Mr.,Marc,Rossano,Head of School,mrossano@lelycee.org,Ms.,Kay,Ritter,kritter@lelycee.org
145484,San Francisco,38684786146369,Lycee Francais de San Francisco,755 Ashbury Sreet,San Francisco,CA,94117,,,,,415-661-5232,webmaster@lelycee.org,echaponot@lelycee.org,San Francisco Unified,Mr.,Bruno,Lebrize,Director,blebrize@lelycee.org,Coeducational,Day Only,K,5,57,58,58,55,55,50,0,0,0,0,0,0,0,0,0,333,No,0,32,2,10,27,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Marc,Rossano,Head of School,mrossano@lelycee.org,Dr.,Elizabeth,Chaponot,echaponot@lelycee.org
148630,San Francisco,38684786145775,Marin Preparatory School,117 Diamond Street,San Francisco,CA,94114,,,,,415-865-0899,cstory@marinpreparatory.org,jescabar@marinpreparatory.org,San Francisco Unified,Mr.,Jeff,Escabar,Head of School,jescabar@marinpreparatory.org,Coeducational,Day Only,K,8,31,20,20,8,0,0,0,0,0,0,0,0,0,0,0,79,No,0,13,2,2,4,No,Yes,No,No,Yes,Non-religious,,Mrs.,Cameron,Story,Director,cstory@marinpreparatory.org,Mrs.,Edith,Alejandre,ealejandre@marinpreparatory.org
139534,San Francisco,38684786909600,Meadows-Livingstone School,"1499 Potrero Avenue, Suite 1",San Francisco,CA,94110,,,,,415-695-7735,gail@meadowslivingstoneschool.com,,san francosco,Ms.,gail,meadows,Director,gail@meadowslivingstoneschool.com,Coeducational,Day Only,K,6,3,1,0,3,3,2,6,0,0,0,0,0,0,0,0,18,No,0,1,5,1,2,No,Yes,No,No,Yes,Non-religious,,Ms.,gail,meadows,Director,gail@meadowslivingstoneschool.com,Ms.,gail,meadows,gail@meadowslivingstoneschool.com
143622,San Francisco,38684786939672,Mercy High School,3250 19th Avenue,San Francisco,CA,94132,,,,,415-334-0525,zwan@mercyhs.org,,San Francisco Unified,Dr.,Dorothy,McCrea,Principal,dmccrea@mercyhs.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,100,87,103,105,0,0,395,No,108,24,3,5,34,No,Yes,No,No,Yes,Religious,Roman Catholic,Dr.,Dorothy,McCrea,Principal,dmccrea@mercyhs.org,Mrs.,Maureen,Huntington,huntingtonm@sfarchdiocese.org
144967,San Francisco,38684786981716,Mission Dolores Academy,3371 16th Street,San Francisco,CA,94114,,,,,415-346-9500,dans@mdasf.org,,San Francisco Unified,Mr.,Dan,Storz,Principal,dans@mdasf.org,Coeducational,Day Only,K,8,29,31,27,32,31,28,24,30,18,0,0,0,0,0,0,250,No,0,11,1,2,10,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Dan,Storz,Principal,dans@mdasf.org,Ms.,Ivana,Iacolino,ivanai@mdasf.org
135611,San Francisco,38684787089568,Montessori House of Children,1187 Franklin Street,San Francisco,CA,94109,,,,,415-441-7691,info@montessorisf.net,,San Francisco Unified,Mr.,Rohan,Wanigatunga,Administrator,rohan11@pacbell.net,Coeducational,Day Only,K,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,No,0,2,0,1,0,Yes,No,No,No,No,Non-religious,,Mrs.,Sukitha,Wanigatunga,Director,rohan11@pacbell.net,Mrs.,Sukitha,Wanigatunga,rohan11@pacbell.net
144275,San Francisco,38684786133011,Mt. Vernon Christian Academy,59 Caine Avenue,San Francisco,CA,94112,59 Caine Avenue,San Francisco,CA,94112,415-508-1438,delta1five@yahoo.com,,San Francisco Unified,Rev.,Alfredo,Lewis,Principal,delta1five@yahoo.com,Coeducational,Day Only,K,8,2,2,2,2,0,3,0,0,0,0,0,0,0,0,0,11,No,0,2,3,3,1,No,Yes,No,No,Yes,Religious,Baptist,Rev.,Alfredo,Lewis,Head of School,delta1five@yahoo.com,Ms.,Deborah,Bolton,
134847,San Francisco,38684786981534,Oakes Children's Center,1550 Treat Avenue,San Francisco,CA,94110,,,,,415-641-8000,oakes@oakeschildrenscenter.org,,San Francisco Unified,Mr.,Austin,Lambe,Executive Director,austinlambe@oakeschildrenscenter.org,Coeducational,Day Only,K,8,0,0,0,2,2,2,5,13,8,0,0,0,0,0,0,32,No,0,5,0,5,44,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Rachel,Noto,Other,rachelnoto@oakeschildrenscenter.org,Ms.,Renee,Koszis,reneekoszis@oakeschildrenscenter.org
134617,San Francisco,38684786981559,Our Lady of the Visitacion Elementary,785 Sunnydale Avenue,San Francisco,CA,94134,,,,,415-239-7840,visitacionsf@yahoo.com,principal@olvsf.org,San Francisco Unified,Ms.,Maxie,O'Rourke,Principal,principal@olvsf.org,Coeducational,Day Only,K,8,25,33,32,30,33,35,27,30,34,0,0,0,0,0,0,279,No,0,10,1,2,10,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Salvatore,Cordeloni,Other,dcs@sfarchdiocese.org,Dr.,Maureen,Huntington,huntingtonm@sfarchdiocese.org
135754,San Francisco,38684786205652,Presidio Hill School,3839 Washington Street,San Francisco,CA,94118,,,,,415-751-9318,tony@presidiohill.org,kelly@presidiohill.org,San Francisco Unified,Mr.,Tony,Morgan,Other,tony@presidiohill.org,Coeducational,Day Only,K,8,20,18,18,15,19,18,25,30,32,0,0,0,0,8,0,203,No,0,20,5,9,4,No,Yes,No,No,Yes,Non-religious,,Mr.,Scott,Duyan,Head of School,scott@presidiohill.org,Ms.,Kelly,Dees,kelly@presidiohill.org
148372,San Francisco,38684786144034,Presidio Knolls School,250 10th Street,San Francisco,CA,94103,,,,,415-202-0770,Alfonso@presidioknolls.org,gillian@presidioknolls.org,SFUSD,Dr.,Alfonso,Orsini,Head of School,alfonso@presidioknolls.org,Coeducational,Day Only,K,1,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,49,No,0,8,5,1.200000048,6,No,Yes,No,No,Yes,Non-religious,,Dr.,Alfonso,Orsini,Head of School,alfonso@presidioknolls.org,Ms.,Cindy,sU,cindy@presidioknolls.org
145858,San Francisco,38684787019417,RISE Institute,"1760 Cesar Chavez Street, Suites RS",San Francisco,CA,94124,,,,,415-641-1878,info@riseinst.com,emartinez@riseinst.com,San Francisco Unified,Mr.,Raymond,Glover II.,Administrator,info@riseinst.com,Coeducational,Day Only,K,12,0,0,0,2,5,2,0,4,2,8,11,5,11,0,0,50,Yes,7,5,0,4,14,No,No,No,No,No,Non-religious,,Mrs.,Elvia,Masartinez,Director,emartinez@riseinst.com,Mr.,Raymond,Glover II.,info@riseinst.com
140677,San Francisco,38684786200760,Russian American International School,3301 Balboa Street,San Francisco,CA,94121,,,,,415-665-5467,info@russianamericanschool.org,,San Francisco Unified,Mr.,Alexander,Nayberg,Director,Info@RussianAmericanSchool.org,Coeducational,Day Only,K,5,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,48,No,0,4,0,1,0,No,Yes,No,No,Yes,Non-religious,,Mr.,Alexander,Nayberg,Director,,Mr.,Alexander,Nayberg,
139614,San Francisco,38684786939748,Sacred Heart Cathedral Preparatory,1055 Ellis Street,San Francisco,CA,94109,,,,,415-775-6626,mbaptista@shcp.edu,,San Francisco Unified,Rev.,Salvatore J.,Cordileone,Other,info@sfarchdiocese.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,336,297,304,286,0,0,1223,Yes,0,93,6,5,51,No,Yes,No,Yes,Yes,Religious,Roman Catholic,Mr.,Gary,Cannon,Principal,gcannon@shcp.edu,Ms.,Maureen,Huntington,huntingtonm@sfarchdiocese.org
138404,San Francisco,38684786981658,Saint Anne School,1320 14th Avenue,San Francisco,CA,94122,,,,,415-664-7977,white@stanne.com,,San Francisco Unified,Mr.,Thomas,White,Principal,,Coeducational,Day Only,K,8,27,43,41,41,45,44,52,29,54,0,0,0,0,0,0,376,No,0,18,4,1,15,No,Yes,Yes,No,Yes,Religious,Roman Catholic,Rev.,Salvatore,Cordileone,President,dcs@sfarchdiocese.org,Ms.,Maureen,Huntington,huntingtonm@sfarchdiocese.org
142526,San Francisco,38684786981682,Saint Brigid School,2250 Franklin Sreet,San Francisco,CA,94109,,,,,415-673-4523,office@saintbrigidsf.org,principal@saintbrigidsf.org,San Francisco Unified,Sr.,Angeles,Marin,Principal,principal@saintbrigidsf.org,Coeducational,Day Only,K,8,23,35,29,20,31,23,29,32,25,0,0,0,0,0,0,247,No,0,11,7,1,14,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Salvatore,Cordileone,Director,,Ms.,Maureen,Huntington,huntingtonm@sfarchdiocese.org
145256,San Francisco,38684786981997,Saint Mary STEM Catholic School,838 Kearny Street,San Francisco,CA,94108,,,,,415-929-4690,Principal@stmarysf.com,Admin@stmarysf.com,San Francisco Unified,Mr.,Jeffrey,Kwong,Principal,Principal@stmarysf.com,Coeducational,Day Only,K,8,11,9,5,14,14,12,14,10,16,0,0,0,0,0,0,105,No,0,12,2,2,3,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Jeffrey,Kwong,Principal,Jeffreykwong@stmarysf.com,Mrs.,Evelyn,Hall,Ehall@stmarysf.com
142209,San Francisco,38684786980585,Saint Monica School,5950 Geary Boulevard,San Francisco,CA,94121,,,,,415-751-9564,sweeters@stmonicasf.org (principal),office@stmonicasf.org (office),San Francisco Unified School District,Mr.,Vincent,Sweeters,Principal,sweeters@stmonicasf.org,Coeducational,Day Only,K,8,31,21,27,27,26,17,18,2,28,0,0,0,0,0,0,197,No,0,8,5,1,5,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Salvatore,Cordileone,Other,huntingtonm@sfardiocese.org,Ms.,Maureen,Huntington,huntingtonm@sfardiocese.org
143993,San Francisco,38684786980676,Saint Vincent de Paul,2350 Green Street,San Francisco,CA,94123,,,,,415-346-5505,nbarrett@svdpsf.com,,San Francisco Unified,Ms.,Nancy,Barrett,Principal,nbarrett@svdpsf.com,Coeducational,Day Only,K,8,35,32,36,28,32,28,26,27,30,0,0,0,0,0,0,274,No,0,16,4,2,10,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Marguerite,Pini,Principal,mpini@svdpsf.com,Ms.,Gwen,Aponte,gaponte@svdpsf.com
138155,San Francisco,38684786980718,San Francisco Adventist,66 Geneva Avenue,San Francisco,CA,94112,,,,,415-585-5550,office@sfasonline.org,,San Francisco Unified,Mr.,David,Gillham,Superintendent of Schools,dgillham@cccsda.org,Coeducational,Day Only,K,8,3,2,12,5,5,1,5,5,2,0,0,0,0,0,0,40,No,0,3,0,1,2,No,Yes,Yes,Yes,Yes,Religious,Seventh-day Adventist,Mr.,George,MacArthur,Principal,aquiet7@me.com,Mr.,Ken,Bullington,kbullingto@cccsda.org
139211,San Francisco,38684786980692,San Francisco Christian School,25 Whittier Street,San Francisco,CA,94112,,,,,415-586-1117,office@sfchristianschool.org,,San Francisco Unified,Mr.,Mark,Asire,Administrator,masire@sfchristianschool.org,Coeducational,Day Only,K,12,17,14,14,11,8,10,12,19,13,11,30,24,22,0,0,205,Yes,0,14,5,1,5,No,Yes,Yes,Yes,Yes,Religious,Baptist,Mr.,Mark,Asire,Administrator,masire@sfchristianschool.org,Mr.,Steve,Ashton,sashton@sfchristianschool.org
144955,San Francisco,38684787095755,San Francisco City Academy,230 Jones Street,San Francisco,CA,94102,,,,,415-345-0924,sfca@sfcityimpact.com,,San Francisco Unified,Mrs.,Marie France,Ladine,Head of School,mariefrance@sfcityimpact.com,Coeducational,Day Only,K,8,16,17,12,20,18,10,8,10,10,0,0,0,0,0,0,121,No,0,8,3,2,3,No,Yes,Yes,Yes,Yes,Religious,Assembly of God,Mrs.,Marie France,Ladine,Head of School,mariefrance@sfcityimpact.com,Mrs.,Marie France,Ladine,sfca@sfcityimpact.com
148684,San Francisco,38684786915748,San Francisco Day School,350 Masonic Avenue,San Francisco,CA,94118,,,,,415-931-2422,cthomas@sfds.net,,San Francisco,Ms.,Carolyn,Sasser,Administrator,csasser@sfds.net,Coeducational,Day Only,K,8,43,45,47,44,42,43,48,44,45,0,0,0,0,0,0,401,No,0,51,10,10,27,No,Yes,Yes,Yes,Yes,Non-religious,,Dr.,David,Jackson,Head of School,djackson@sfds.net,Ms.,Chery,Thomas,cthomas@sfds.net
141841,San Francisco,38684786147037,San Francisco Expeditionary School,2960 Broadway Street,San Francisco,CA,94115,,,,,415-336-9872,info@sfexpeditionary.org,,San Francisco Unified School District,Ms.,Pasha,Thornton,Head of School,pashat@sfexpeditionary.org,Coeducational,Day Only,3,8,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,8,No,0,2,2,1,0,No,No,No,No,No,Non-religious,,Ms.,Pasha,Thornton,Head of School,pashat@sfexpeditionary.org,Ms.,Pasha,Thornton,pashat@thorntonusa.com
148416,San Francisco,38684786204762,San Francisco Friends School,250 Valencia Street,San Francisco,CA,94103,,,,,415-565-0400,chunter@sffriendsschool.org,pgalvin@sffriendsschool.org,San Francisco Unified,Mr.,Paul,Galvin,Other,pgalvin@sffriendsschool.org,Coeducational,Day Only,K,8,44,44,45,43,45,50,54,56,53,0,0,0,0,0,0,434,No,0,40,5,14,18,No,Yes,No,No,Yes,Non-religious,,Ms.,Catherine,Hunter,Head of School,chunter@sffriendsschool.org,Ms.,Anna,Cortesio,acortesio@sffriendsschool.org
140474,San Francisco,38684786146054,San Francisco Pacific Academy,3301 Balboa Street,San Francisco,CA,94121,,,,,415-800-0730,rais_SF@yahoo.com,Info@SFPacificAcademy.org,San Francisco Unified,Mrs.,Eleonora,Nayberg,Head of School,Info@SFPacificAcademy.org,Coeducational,Day Only,K,8,13,12,7,11,0,12,3,0,0,0,0,0,0,0,0,58,No,0,5,4,3,0,No,No,No,No,No,Non-religious,,Ms.,Janis,Shiller,Principal,,Mrs.,Eleonora,Nayberg,Info@SFPacificAcademy.org
139756,San Francisco,38684786980726,"San Francisco School, The",300 Gaven Street,San Francisco,CA,94134,,,,,415-239-5065,frontdesk@sfschool.org,,San Francisco Unified,Ms.,Cindy,Woo,Other,cwoo@sfschool.org,Coeducational,Day Only,K,8,23,22,21,19,23,22,32,33,32,0,0,0,0,0,0,227,No,0,22,9,16,15,No,Yes,No,No,Yes,Non-religious,,Mr.,Steve,Morris,Head of School,smorris@sfschool.org,Ms.,Shirley,Huan,shuan@sfschool.org
145186,San Francisco,38684786143952,San Francisco Schoolhouse,301 14th Avenue,San Francisco,CA,94118,,,,,415-203-8185,rebecca.dake@sfschoolhouse.org,,San Francisco Unified,Ms.,Rebecca,Dake,Director,rebecca.dake@sfschoolhouse.org,Coeducational,Day Only,K,3,10,9,7,4,0,0,0,0,0,0,0,0,0,0,0,30,No,0,3,3,1,2,No,Yes,No,No,Yes,Non-religious,,Ms.,Erin,Cooney,Other,erin.cooney@sfschoolhouse.org,Ms.,Maureen,Perry,mauburke@yahoo.com
149032,San Francisco,38684786939698,San Francisco University High School,3065 Jackson Street,San Francisco,CA,94115,,,,,415-447-3100,communications@sfuhs.org,,San Francisco Unified,Mr.,James,Chestnut,Other,jim.chestnut@sfuhs.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,101,95,95,98,0,0,389,Yes,96,60,25,25,10,No,Yes,No,No,Yes,Non-religious,,Ms.,Julia,Eells,Head of School,julia.eells@sfuhs.org,Ms.,Joanne,Sugiyama,
140309,San Francisco,38684786907927,San Francisco Waldorf School,2938 Washington Street,San Francisco,CA,94115,,,,,415-931-2750,info@sfwaldorf.org,,San Francisco Unified,Mr.,Gerhard,Engels,Administrator,gengels@sfwaldorf.org,Coeducational,Day Only,K,12,72,22,23,29,28,31,26,25,28,30,45,34,30,0,0,423,Yes,33,27,35,9,12,No,Yes,No,No,Yes,Non-religious,,Mr.,Craig,Appel,President,cappel@sfwaldorf.org,Ms.,Cory,Powers,cpowers@sfwaldorf.org
147799,San Francisco,38684786206007,Shalom School DBA Bais Menacehm Yeshiva Day School,862 28th Avenue,San Francisco,CA,94121,,,,,415-831-8399,shalomschool@gmail.com,,San Francisco County Office of Education,Mrs.,Hinda,Langer,Director,shalomschool@gmail.com,Coeducational,Day Only,K,7,6,2,4,5,2,5,4,2,0,0,0,0,0,0,0,30,No,0,0,10,2,0,No,Yes,No,Yes,Yes,Religious,Jewish,Rabbi,Yosef,Langer,Other,rabbi@chabadsf.org,Mrs.,Hinda,Langer,shalomschol@gmail.com
142360,San Francisco,38684786981666,St. Anthony–Immaculate Conception,299 Precita Avenue,San Francisco,CA,94110,,,,,415-648-2008,mmartinez@saicsf.org,,San Francisco Unified,Mr.,Miguel,Martinez,Principal,mmartinez@saicsf.org,Coeducational,Day Only,K,8,32,15,19,17,16,13,13,15,16,0,0,0,0,0,0,156,No,0,8,0,1,6,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Miguel,Martinez,Principal,,Ms.,Susana,Gallegos,sgallegos@saicsf.org
133891,San Francisco,38684786981674,St. Brendan Elementary,940 Laguna Honda Boulevard,San Francisco,CA,94127,,,,,415-731-2665,sbs@stbrendansf.com,,San Francisco Unified,Mrs.,Carol,Grewal,Principal,cgrewal@stbrendansf.com,Coeducational,Day Only,K,8,36,37,37,36,36,35,35,37,34,0,0,0,0,0,0,323,No,0,12,9,1,17,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,George,Cordeleone,Other,dcs@sfarchdiocese.org,Miss,Maureen,HUntington,huntingtonm@sfarchdiocese.org
139822,San Francisco,38684786981690,St. Cecilia Elementary,660 Vicente Street,San Francisco,CA,94116,,,,,415-731-8400,mconnelly@stceciliaschool.org,,San Francisco Unified,Mrs.,Marian,Connelly,Principal,mconnelly@stceciliaschool.org,Coeducational,Day Only,K,8,69,68,59,63,69,67,66,72,71,0,0,0,0,0,0,604,No,0,20,1,2,38,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Maureen,Huntington,Superintendent,HuntingtonM@sfarchdiocese.org,Mrs.,Maureen,Huntington,HuntingtonM@sfarchdiocese.org
133358,San Francisco,38684786981708,St. Charles Elementary,3250 18th Street,San Francisco,CA,94110,,,,,415-861-7652,npernecia@sfstcharlesschool.org,,San Francisco UNIFIED SChool,Sr.,Nelia,Pernecia,Principal,npernecia@sfstcharlesschool.org,Coeducational,Day Only,K,8,14,8,13,17,23,13,30,21,25,0,0,0,0,0,0,164,No,0,10,1,1,4,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Sr.,Nelia,Pernecia,Principal,npernecia@sfstcharlesschool. org,Mr.,Marco Antonio,Lopez,mlopez@sfstcharlesschool.org
144950,San Francisco,38684786981740,St. Finn Barr,419 Hearst Avenue,San Francisco,CA,94112,,,,,415-333-1800,m.mortonson@stfinnbarr.org,l.richardson@stfinnbarr.org,San Francisco Unified,Mrs.,Maria,Mortonson,Principal,m.mortonson@stfinnbarr.org,Coeducational,Day Only,K,8,27,32,24,18,31,20,27,26,30,0,0,0,0,0,0,235,No,0,9,2,1,11,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Maria,Mortonson,Principal,m.mortonson@stfinnbarr.org,Mrs.,LaChon,Richardson,l.richardson@stfinnbarr.org
143794,San Francisco,38684786981765,St. Gabriel Elementary,2550 41st Avenue,San Francisco,CA,94116,,,,,415-566-0314,office@stgabrielsf.com,,San Francisco Unified,Sr.,M. Pauline,"Borghello, RSM",Principal,office@stgabrielsf.com,Coeducational,Day Only,K,8,51,49,43,56,62,56,63,60,57,0,0,0,0,0,0,497,No,0,22,3,1,19,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Salvatore J.,Cardileone,Other,huntingtonm@sfarchdiocese.org,Ms.,Maureen,Huntington,huntingtonm@sfarchdiocese.org
136308,San Francisco,38684786939722,St. Ignatius College Preparatory,2001 37th Avenue,San Francisco,CA,94116,,,,,415-731-7500,pruff@siprep.org,jknight@siprep.org,San Francisco Unified,Mr.,Patrick,Ruff,Principal,pruff@siprep.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,379,376,359,354,0,0,1468,Yes,344,100,17,8,63,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,John,Knight,President,jknight@siprep.org,Mrs.,Karen,Kipp,kkipp@siprep.org
