"California Department of Education, Educator Excellence Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2015-16 Private School Affidavit Data - Schools with Enrollment of Six or More Students (September 1, 2016)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2015,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education Services,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
180560,Santa Clara,43693696205579,HEART Academy,650 Davenport Drive,San Jose,CA,95127,,,,,408-712-4646,heartacademy@comcast.net,,East Side Union High,Mr.,Jerald,Allen,Principal,heartacademy@comcast.net,Coeducational,Day Only,1,12,0,0,0,1,0,1,0,2,0,0,2,0,3,0,0,9,Yes,3,5,0,2,0,No,No,No,No,No,Non-religious,,Mrs.,Criselda,Allen,Executive Director,heartacademy@comcast.net,Mr.,Jerald,Allen,heartacademy@comcast.net
179923,Santa Clara,43696416137657,Helios New School,597 Central Avenue,Sunnyvale,CA,94086,,,,,408-475-1024,maija@heliosns.org,wren@heliosns.org,Sunnyvale,Mrs.,Cindy,McLeod,Head of School,cindy@heliosns.org,Coeducational,Day Only,K,7,16,20,17,19,17,12,11,8,0,0,0,0,0,0,0,120,No,0,13,11,6,4,No,Yes,Yes,Yes,Yes,Non-religious,,Mrs.,Cindy,McLeod,Head of School,cindy@heliosns.org,Ms.,Wren,Gray-Reneberg,wren@heliosns.org
172324,Santa Clara,43693936147813,Heritage Academy,1250 Redoaks Drive,San Jose,CA,95128,,,,,408-973-0699,Derek.Taylor@ieee.org,,Campbell Union,Mr.,Derek,Taylor,Director,Derek.Taylor@ieee.org,Coeducational,Day Only,1,12,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,6,No,1,1,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Derek,Taylor,Director,Derek.Taylor@ieee.org,Mrs.,Cathy,Taylor,
182601,Santa Clara,43695186139323,Heritage Academy,858 University Avenue,Los Altos,CA,94024,,,,,650-641-0280,mdavidson@heritageacademyschools.org,,Los Altos Elementary,Mrs.,marilyn,davidson,Head of School,mdavidson@heritageacademyschools.org,Coeducational,Day Only,K,6,6,14,9,11,15,6,2,0,0,0,0,0,0,0,0,63,No,0,6,4,1,1,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,marilyn,davidson,Principal,mdavidson@heritageacademyschools.org,Mrs.,marilyn,davidson,mdavidson@heritageacademyschools.org
171116,Santa Clara,43695266979322,Hillbrook School,300 Marchmont Drive,Los Gatos,CA,95032,,,,,408-356-6116,cthorpe@hillbrook.org,nbutts@hillbrook.org,Los Gatos Union Elementary,Ms.,Christine,Thorpe,Administrator,cthorpe@hillbrook.org,Coeducational,Day Only,K,8,21,32,25,39,42,33,39,37,36,0,0,0,0,0,0,304,No,0,45,9,9,9,No,Yes,No,No,Yes,Non-religious,,Dr.,Mark,Silver,Head of School,msilver@hillbrook.org,Ms.,Ronnette,Chandler,rchandler@hillbrook.org
169012,Santa Clara,43696667019169,Holy Family School,4850 Pearl Avenue,San Jose,CA,95136,,,,,408-978-1355,sheryl.citta@hfsj.org,,San Jose Unified,Mrs.,Gail,Harrell,Principal,gail.harrell@hfsj.org,Coeducational,Day Only,K,8,30,34,26,39,45,30,47,50,27,0,0,0,0,0,0,328,No,0,18,5,2,23,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Fr.,Patrick,McGrath,Other,education@dsj.org,Mrs.,Sheryl,Citta,sheryl.citta@hfsj.org
175550,Santa Clara,43696667101579,Holy Spirit,1198 Redmond Avenue,San Jose,CA,95120,,,,,408-268-0794,peggy.krewson@holyspirit-school.org,,San Jose Unified,Mrs.,Peggy,Krewson,Principal,peggy.krewson@holyspirit-school.org,Coeducational,Day Only,K,8,58,47,54,64,57,64,64,58,58,0,0,0,0,0,0,524,No,0,29,2,3,24,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Patrick,McGrath,Other,,Mrs.,Peggy,Krewson,peggy.krewson@holyspirit-school.org
182567,Santa Clara,43696417104755,Hope Technology,2525 East Bayshore Road,Palo Alto,CA,94303,,,,,650-565-8391,tellmemore@hopetech.org,,Palo Alto Unified,Mrs.,Sharon,Siu,Administrator,sharon@hopetech.org,Coeducational,Day Only,K,9,7,10,12,14,10,10,12,12,10,3,0,0,0,0,0,100,No,0,12,9,6,6,Yes,Yes,Yes,Yes,Yes,Non-religious,,Mrs.,Gail,Ewell,Executive Director,gail@hopetech.org,Mrs.,Sharon,Siu,sharon@hopetech.org
174665,Santa Clara,43695186150437,Imagination School,1031 Runnymead Court,Los Altos,CA,94024,,,,,650-988-0788,myimaginationschool@gmail.com,judy@imagination-school.org,Los Altos Elementary,Mrs.,Judy,Chang,Administrator,judy@imagination-school.org,Coeducational,Day Only,1,8,0,3,2,1,4,5,1,1,1,0,0,0,0,0,0,18,No,0,2,1,2,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Gigi,Carunungan,Principal,gigi@imagination-school.org,Mrs.,Judy,Chang,judy@imagination-school.org
184575,Santa Clara,43696416144661,International School of the Peninsula,3233 Cowper Street,Palo Alto,CA,94306,,,,,650-852-0264,erineisele@istp.org,,Palo Alto Unified,Ms.,Patricia,Majorel,Principal,patriciamajorel@istp.org,Coeducational,Day Only,K,K,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,No,0,23,0,2,4,No,Yes,No,No,Yes,Non-religious,,Mr.,Philippe,Dietz,Head of School,philippedietz@istp.org,Ms.,Christina,Keen,christinakeen@istp.org
184579,Santa Clara,43696417082472,International School of the Peninsula,151 Laura Lane,Palo Alto,CA,94303,,,,,650-251-8500,erineisele@istp.org,,San Jose Unified,Ms.,Kate,Lussen,Principal,katelussen@istp.org,Coeducational,Day Only,1,8,0,68,55,67,55,54,40,44,29,0,0,0,0,0,0,412,No,0,62,2,11,17,No,Yes,No,No,Yes,Non-religious,,Mr.,Philippe,Dietz,Head of School,philippedietz@istp.org,Ms.,Nicole,Taliaferro,nicoletaliaferro@istp.org
185094,Santa Clara,43696416201859,Kehillah Jewish High School,3900 Fabian Way,Palo Alto,CA,94303,,,,,650-213-9600,sosipov@kehillah.org,,Palo Alto Unified,Ms.,Darren,Kleinberg,Head of School,dkleinberg@kehillah.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,55,55,41,35,0,0,186,Yes,32,25,4,14,6,No,Yes,No,No,Yes,Religious,Jewish,Ms.,Patricia,Carbery,Principal,pcarbery@kehillah.org,Ms.,Susan,Green,sgreen@kehillah.org
172798,Santa Clara,43696416141899,Keys Family Day School,2890 Middlefield Road,Palo Alto,CA,94306,,,,,650-328-1711,ssmith@keysschool.org,,Palo Alto Unified,Ms.,Alona,Scott,Head of School,ascott@keysschool.org,Coeducational,Day Only,K,4,36,33,32,36,35,0,0,0,0,0,0,0,0,0,0,172,No,0,23,3,7,6,No,Yes,No,Yes,Yes,Non-religious,,Ms.,Betsy,Doss,Other,bdoss@keysschool.org,Mr.,Steven,Smith,ssmith@keysschool.org
172820,Santa Clara,43696416143283,Keys Family Day School,3981 El Camino Real,Palo Alto,CA,94306,,,,,650-328-1711,ssmith@keysschool.org,,Palo Alto Unified,Ms.,Alona,Scott,Head of School,ascott@keysschool.org,Coeducational,Day Only,5,8,0,0,0,0,0,39,38,37,34,0,0,0,0,0,0,148,No,0,16,3,4,7,No,Yes,No,Yes,Yes,Non-religious,,Mr.,Larry,Purcell,Other,lpurcell@keysschool.org,Mr.,Steven,Smith,ssmith@keysschool.org
169113,Santa Clara,43695916148548,Khan Lab School,"1200 Villa Street, Suite 100",Mountain View,CA,94041,,,,,650-489-0071,office@khanlabschool.org,,Mountain View Whisman,Mr.,Chi-Ray,Chien,Other,office@khanlabschool.org,Coeducational,Day Only,K,8,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,58,No,0,8,0,2,0,No,No,No,No,No,Non-religious,,Mr.,Salman,Khan,Other,,Mr.,Chi-Ray,Chien,
174702,Santa Clara,43693856146724,Learning Pathways Kindergarten,"4115 Jacksol Drive, Bldg 3",San Jose,CA,95124,,,,,408-559-7284,missdiane@learningpw.com,accounting@learningpw.com,Cambrian,Mrs.,Diane,Becker,Director,missdiane@learningpw.com,Coeducational,Day Only,K,K,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,No,0,3,0,1,3,No,No,No,No,No,Non-religious,,Mrs.,Diane,Becker,Director,,Mr.,Todd,Becker,accounting@learningpw.com
174638,Santa Clara,43697086148142,Learning Springs Academy,1718 Andover Lane,San Jose,CA,95124,,,,,408-216-8867,ldsouza@learningspringsacademy.com,info@learningspringsacademy.com,Union Elementary,Ms.,Lucia,DSouza,Executive Director,ldsouza@learningspringsacademy.com,Coeducational,Day Only,K,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,No,0,1,1,3,2,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Lucia,DSouza,Administrator,ldsouza@learningspringsacademy.com,Ms.,Lucia,DSouza,ldsouza@learningspringsacademy.com
178249,Santa Clara,43696256137574,Legacy Christian School,420 Allegan Circle,San Jose,CA,95123,,,,,408-225-5976,info@legacychristianschool.net,,Oak Grove Elementary,Mrs.,Debbie,Hudson,President,dhudson@legacychristianschool.net,Coeducational,Day Only,K,8,22,21,23,18,10,12,15,13,6,0,0,0,0,0,0,140,No,0,9,3,2,7,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Debbie,Hudson,Principal,dhudson@legacychristianschool.net,Mrs.,Paula,Akino,pakino@legacychristianschool.net
181794,Santa Clara,43694686143820,Legend College Preparatory,21050 McClellan Road,Cupertino,CA,95014,,,,,408-865-0366,info@legendcp.com,,Fremont Union High,Mr.,Paul,Chan,Principal,paulchan@legendcp.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,48,46,31,25,0,0,150,Yes,10,10,9,4,2,No,No,No,No,No,Non-religious,,Mr.,Paul,Chan,Principal,paulchan@legendcp.com,Mr.,Paul,Chan,paulchan@legendcp.com
178711,Santa Clara,43696746131932,Live Oak Academy,2497 Homestead Road,Santa Clara,CA,95050,"2784 Homestead Road, Suite 141",Santa Clara,CA,95051,408-355-4935,office@liveoakacademy.org,Sue.sheffield0@gmail.com,Santa Clara Unified,Mrs.,Sue,Sheffield,Administrator,sue.sheffield0@gmail.com,Coeducational,Day Only,K,12,1,10,11,12,17,8,13,15,10,10,12,8,3,0,0,130,Yes,4,0,43,4,9,No,Yes,Yes,Yes,Yes,Religious,Not affiliated with any denomination,Mr.,Steve,DePangher,Headmaster,steve@liveoakacademy.com,Mrs.,Sue,Sheffield,sue.sheffield0@gmail.com
173630,Santa Clara,43693776148258,Livengood Academy,1306 Cabrillo Avenue,San Jose,CA,95132,,,,,907-322-6236,heidi.livengood@gmail.com,ben.livengood@gmail.com,Berryessa Union Elementary,Mr.,Ben,Livengood,Principal,ben.livengood@gmail.com,Coeducational,Day Only,2,9,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,6,No,0,1,0,1,0,No,No,No,No,No,Religious,Roman Catholic,Mrs.,Heidi,Livengood,Administrator,heidi.livengood@gmail.com,Mrs.,Heidi,Livengood,heidi.livengood@gmail.com
169588,Santa Clara,43696417084882,Living Wisdom School of Palo Alto,456 College Avenue,Palo Alto,CA,94306,,,,,650-462-8150,info@livingwisdomschool.org,anika@livingwisdomschool.org,Palo Alto Unified,Ms.,Anika,Sargent,Administrator,anika@livingwisdomschool.org,Coeducational,Day Only,K,8,8,9,7,6,5,9,8,7,3,0,0,0,0,0,0,62,No,0,8,9,1,0,No,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Helen,Purcell,Director,purcell@livingwisdomschool.org,Ms.,Anika,Sargent,anika@livingwisdomschool.org
173519,Santa Clara,43697086904932,Los Gatos Christian School,16845 Hicks Road,Los Gatos,CA,95032,,,,,408-997-4650,rteruel@lgcs.org,,Union Elementary,Mrs.,Carol,Vander Baan,Head of School,cvanderbaan@lgcs.org,Coeducational,Day Only,K,8,24,32,42,34,44,37,42,27,31,0,0,0,0,0,0,313,No,0,24,1,2,27,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Carol,Vander Baan,Head of School,cvanderbaan@lgcs.org,Mrs.,Rhonda,Teruel,rteruel@lgcs.org
187187,Santa Clara,43696416145205,Meira Academy,3921 Fabian Way,Palo Alto,CA,94303,,,,,650-485-3589,office@meiraacademy.org,,Palo Alto Unified,Ms.,Victoria,Rodrigue,Principal,vrodrigue@meiraacademy.org,Girls Only,Both,9,12,0,0,0,0,0,0,0,0,0,8,3,4,7,0,0,22,Yes,8,6,21,3,2,No,Yes,No,No,Yes,Religious,Jewish,Mrs.,Devorah,Lewis,Principal,dlewis@meiraacademy.org,Ms.,Victoria,Rodrigue,vrodrigue@meiraacademy.org
171305,Santa Clara,43693776999544,Milpitas Christian School,3435 Birchwood Lane,San Jose,CA,95132,,,,,408-945-6530,info@mcsi.org,bmurray@mcsi.org,Berryessa Union Elementary,Mr.,Robert,Murray,Head of School,bmurray@mcsi.org,Coeducational,Day Only,K,8,52,45,38,26,38,34,39,45,36,0,0,0,0,0,0,353,No,0,27,1,3,20,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Ms.,Robyn,Ritsema,Principal,rritsema@mcsi.org,Mrs.,Joy,Oliver,joliver@mcsi.org
175592,Santa Clara,43733876904791,Milpitas Foothill Seventh-day,1991 Landess Avenue,Milpitas,CA,95035,,,,,408-263-2568,afollen@foothilladventistschool.org,smondestin@foothilladventistschool.org,Milpitas Unified,Mrs.,Sarah,Mondestin,Principal,smondestin@foothilladventistschool.org,Coeducational,Day Only,K,8,15,9,8,16,10,18,13,11,12,0,0,0,0,0,0,112,No,0,7,0,1,3,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,David,Gilham,Superintendent,,Mr.,Ken,Bullington,
174441,Santa Clara,43733877094600,Milpitas Montessori School,1500 Yosemite Drive,Milpitas,CA,95035,,,,,408-263-0991,mmschoolca@sbcglobal.net,,Milpitas Unified,Ms.,Hazel,Durante,Director,mmschoolca@sbcglobal.net,Coeducational,Day Only,K,2,19,10,6,0,0,0,0,0,0,0,0,0,0,0,0,35,No,0,3,1,1,0,No,No,No,No,No,Non-religious,,Ms.,Hazel,Durante,Director,mmschoolca@sbcglobal.net,Ms.,Hazel,Durante,mmschoolca@sbcglobal.net
180127,Santa Clara,43695186979355,Miramonte Elementary,1175 Altamead Drive,Los Altos,CA,94024,,,,,650-967-2783,principal@miramonteschool.org,office@miramonteschool.org,Los Altos Elementary,Mr.,Richard,Maloon,Principal,principal@miramonteschool.org,Coeducational,Day Only,K,8,15,12,8,13,8,13,16,22,17,0,0,0,0,0,0,124,No,0,9,2,2,6,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,Richard,Maloon,Principal,principal@miramonteschool.org,Mrs.,Eva,Elliott,eelliott@miramonteschool.org
178925,Santa Clara,43733876151260,Monarch Christian Academy,136 Piedmont Road,Milpitas,CA,95035,,,,,408-263-4842,MILPITAS@MONARCHCHRISTIANSCHOOLS.ORG,,Milpitas Unified,Mrs.,ASUNTA,REINMAN,Principal,MILPITAS@MONARCHCHRISTIANSCHOOLS.ORG,Coeducational,Day Only,K,5,18,18,18,20,3,0,0,0,0,0,0,0,0,0,0,77,No,0,6,1,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,ASUNTA,REINMAN,Principal,MILPITAS@MONARCHCHRISTIANSCHOOLS.ORG,Mrs.,FATIMA,SOLANO,MILPITAS@MONARCHCHRISTIANSCHOOLS.ORG
168916,Santa Clara,43696746141865,Monticello Academy,3401 Monroe Street,Santa Clara,CA,95051,,,,,408-261-0494,cjhun@monticelloacademy.org,ttrinh@monticelloacademy.org,Santa Clara Unified,Mrs.,Celena,Jhun,Administrator,cjhun@monticelloacademy.org,Coeducational,Day Only,K,K,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,No,0,1,0,2,1,No,No,No,No,No,Non-religious,,Mrs.,Celena,Jhun,Director,cjhun@monticelloacademy.org,Mrs.,Darlene,Soltero,dsoltero@monticelloacademy.org
168918,Santa Clara,43696747090608,Monticello Academy,3345 Lochinvar Avenue,Santa Clara,CA,95051,,,,,408-615-9416,ttrinh@monticelloacademy.org,,Santa Clara Unified,Miss,Evon,Joudy,Administrator,ejoudy@monticelloacademy.org,Coeducational,Day Only,K,8,40,56,32,42,4,32,35,29,20,0,0,0,0,0,0,290,No,0,27,0,4,6,No,No,No,No,No,Non-religious,,Mrs.,Trinh,Trinh,Principal,ttrinh@monticelloacademy.org,Mrs.,Sarah,Gardener,sgardner@monticelloacademy.org
187420,Santa Clara,43695186979363,Morgan Autism Center,2280 Kenwood Avenue,San Jose,CA,95128,,,,,408-241-8161,brad@morgancenter.org,info@morgancenter.org,San Jose Unified,Mr.,Brad,Boardman,Executive Director,brad@morgancenter.org,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,47,21,68,No,0,8,0,4,62,No,Yes,No,No,Yes,Non-religious,,Miss,Judi,Campbell,Director,brad@morgancenter.org,Mrs.,Carmen,Burdoin,carmen@morgancenter.org
179565,Santa Clara,43693696979371,Most Holy Trinity School,1940 Cunningham Avenue,San Jose,CA,95122,,,,,408-729-3431,jmcintyre@dsj.org,,Alum Rock Union Elementary,Mr.,Jamie,McIntyre,Principal,jmcintyre@dsj.org,Coeducational,Day Only,K,8,12,11,6,9,9,13,11,12,23,0,0,0,0,0,0,106,No,0,9,2,1,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Jamie,McIntyre,Principal,jmcintyre@dsj.org,Ms.,Becki,Diaz,bdiaz@dsj.org
170982,Santa Clara,43696746150205,Mount Bell Academy,"1095 Dunford Way, Number A",Sunnyvale,CA,94087,,,,,408-605-7760,kkim@mountbellacademy.com,mleonard@mountbellacademy.com,Santa Clara Unified,Mrs.,Kay,Kim,Head of School,kkim@mountbellacademy.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,4,7,5,0,0,0,16,No,0,1,5,2,0,No,No,No,No,No,Non-religious,,Mrs.,Mara,Leonard,Principal,mleonard@mountbellacademy.com,Mrs.,Mara,Leonard,mleonard@mountbellacademy.com
174471,Santa Clara,43696096940555,Mountain View Academy,360 South Shoreline Boulevard,Mountain View,CA,94041,,,,,650-967-2324,principal@mtnviewacademy.org,,Mountain View-Los Altos Union High,Mr.,Gerald,Corson,Principal,principal@mtnviewacademy.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,38,35,40,45,0,0,158,Yes,34,9,4,3,4,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,Dave,Gillham,Superintendent,dgillham@cccsda.org,Ms.,Alyce,Schales,aschales@mtnviewacademy.org
184387,Santa Clara,43697086913768,Mulberry School,220 Belgatos Road,Los Gatos,CA,95032,,,,,408-358-9080,info@mulberry.org,,Union Elementary,Ms.,Maggie,Meyer,Director,mmeyer@mulberry.org,Coeducational,Day Only,K,5,11,17,9,20,12,18,0,0,0,0,0,0,0,0,0,87,No,0,5,7,7,8,No,Yes,No,No,Yes,,,Ms.,Kara,Riordan,Head of School,kriordan@mulberry.org,Ms.,Laurel,Maguire,lmaguire@mulberry.org
181382,Santa Clara,43693776147821,Munchkin Academy and Advancing Minds,3355 Noble Avenue,San Jose,CA,95132,PO Box 111552,Campbell,CA,95011,408-849-7884,saracith@yahoo.com,,Berryessa Union Elementary,Ms.,Celestia,Brown,Director,saracith@yahoo.com,Coeducational,Day Only,K,12,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,6,No,2,1,3,1,1,No,No,No,No,No,Religious,Interdenominational,Ms.,Celestia,Brown,Director,saracith@yahoo.com,Ms.,Celestia,Brown,saracith@yahoo.com
171731,Santa Clara,43696666135313,Njeri's Morning Glory School and Art Center,1050 and 1054 Park Avenue,San Jose,CA,95126,PO Box 2479,Santa Clara,CA,95055,408-564-6416,admin@nmgschool.com,,San Jose Unified,Ms.,Njeri,McGillicuddy,Principal,njeri2121@hotmail.com,Coeducational,Day Only,K,5,6,6,6,5,5,5,0,0,0,0,0,0,0,0,0,33,No,0,5,3,2,0,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Njeri,McGillicuddy,Principal,njeri2121@hotmail.com,Ms.,Njeri,McGillicuddy,njeri2121@hotmail.com
185470,Santa Clara,43696747105125,North Valley Baptist Schools,941 Clyde Avenue,Santa Clara,CA,95054,941 Clyde Avenue,Santa Clara,CA,95054,408-988-8883,info@nvbschools.org,jkirby@nvbschools.org,Santa Clara Unified,Mr.,Chris,Fanara,Principal,cfanara@nvbachools.org,Coeducational,Day Only,K,12,17,22,17,22,12,22,13,19,21,13,20,19,16,0,0,233,Yes,23,12,2,1,2,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Chris,Fanara,Principal,cfanara@nvbachools.org,Mrs.,Jean,Kirby,jkirby@nvbschools.org
173120,Santa Clara,43696666940589,Notre Dame High School San Jose,596 South Second Street,San Jose,CA,95112,,,,,408-294-1113,gtifft@ndsj.org,,San Jose Unified,Mrs.,Mary Elizabeth,Riley,Principal,mbriley@ndsj.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,165,168,148,149,0,0,630,Yes,156,48,6,4,25,No,Yes,Yes,No,Yes,Religious,Roman Catholic,Mrs.,Mary Elizabeth,Riley,Principal,mbriley@ndsj.org,Mrs.,Gail,Tifft,gtifft@ndsj.org
171154,Santa Clara,43695837099948,Oakwood,105 John Wilson Way,Morgan Hill,CA,95037,,,,,408-782-7177,mhelvey@oakwoodway.org,jhayden@oakwoodway.org,Morgan Hill Unified,Mrs.,Michelle,Helvey,Head of School,mhelvey@oakwoodway.org,Coeducational,Day Only,K,12,25,24,20,21,19,22,32,43,45,41,36,39,38,0,0,405,Yes,15,30,6,4,16,No,Yes,No,No,Yes,Non-religious,,Mr.,Edward,Helvey,Executive Director,thelvey@oakwoodway.org,Mrs.,Joan,Hayden,jhayden@oakwoodway.org
185006,Santa Clara,43693936991384,Old Orchard School,400 West Campbell Avenue,Campbell,CA,95008,,,,,408-378-5935,b.weston@oldorchardschool.com,,Campbell Union,Ms.,Bonnie,Weston,Head of School,b.weston@oldorchardschool.com,Coeducational,Day Only,K,8,10,10,14,15,18,18,18,12,18,0,0,0,0,0,0,133,No,0,20,5,5,2,No,No,No,No,No,,,Mrs.,Elizabeth,Cox,Principal,e.cox@oldorchardschool.com,Ms.,Ellen,Robinson,e.robinson@oldorchardschool.com
174530,Santa Clara,43696666147953,One World Montessori School,3635 Pearl Avenue,San Jose,CA,95136,,,,,408-963-0360,pearloffice@oneworldmontessori.org,,San Jose Unified,Ms.,Jeanette,Montoto,Head of School,jeanette@oneworldmontessori.org,Coeducational,Day Only,1,6,0,14,13,13,10,5,6,0,0,0,0,0,0,0,0,61,No,0,6,1,1,2,No,Yes,No,No,Yes,Non-religious,,Ms.,Jeanette,Montoto,Head of School,jeanette@oneworldmontessori.org,Ms.,Elizabeth,Gomez,pearloffice@oneworldmontessori.org
175816,Santa Clara,43696666916274,One World Montessori School,1170 Foxworthy Avenue,San Jose,CA,95118,,,,,408-723-5140,office@oneworldmontessori.org,,San Jose Unified,Dr.,Rebecca,Keith,Head of School,rebecca@oneworldmontessori.org,Coeducational,Day Only,K,K,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,No,0,9,4,1,4,No,Yes,No,No,Yes,Non-religious,,Dr.,Rebecca,Keith,Head of School,rebecca@oneworldmontessori.org,Mrs.,Julia,Arndt,office@oneworldmontessori.org
185205,Santa Clara,43696746133888,One World Montessori School Inc.,2495 Cabrillo Avenue,Santa Clara,CA,95051,2495 Cabrillo Avenue,Santa Clara,CA,95051,408-615-1254,oneworldmontessori@sbcglobal.net,,Santa Clara Unified,Mrs.,Jeanette,Montoto,Head of School,jeanette@oneworldmontessori.org,Coeducational,Day Only,K,3,20,10,3,6,0,0,0,0,0,0,0,0,0,0,0,39,No,0,7,0,1,2,No,Yes,No,No,Yes,Non-religious,,Ms.,Jeanette,Montoto,Head of School,jeanette@oneworldmontessori.org,Mrs.,Pascale,Marion,oneworldmontessori@sbcglobal.net
178558,Santa Clara,43696666133029,Our Lady of Grace,310 Edwards Avenue,San Jose,CA,95110,,,,,408-993-1293,mkortiz@shnativity.org,,San Jose Unified,Mrs.,Sonya,Arriola,President,sarriola@shnativity.org,Coeducational,Day Only,6,8,0,0,0,0,0,0,18,24,22,0,0,0,0,0,0,64,No,0,9,0,3,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Lorraine,Shepherd,Principal,lshepherd@shnativity.org,Ms.,Patricia,Perez,pperez@shnativity.org
177577,Santa Clara,43693936953418,Pacific Autism Center for Education,1880 Pruneridge Avenue,Santa Clara,CA,95050,,,,,408-245-3400,admin@pacificautism.org,nancybrown@pacificautism.org,Campbell Union High,Mr.,Kurt,Ohlfs,Executive Director,kurtohlfs@pacificautism.org,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,52,No,0,6,0,2,65,Yes,Yes,No,No,Yes,Non-religious,,Mrs.,Silvia,Pinto,Head of School,silviapinto@pacificautism.org,Ms.,Michelle,Pedone,michellepedone@pacificautism.org
169557,Santa Clara,43694847090301,Pacific Point Christian Schools,1575 A Mantelli Drive,Gilroy,CA,95020,,,,,408-847-7922,sadams@pacpoint.org,smontenegro@pacpoint.org,Gilroy Unified,Mr.,Sergio,Montenegro,Superintendent,smontenegro@pacpoint.org,Coeducational,Day Only,K,12,29,32,30,39,39,29,24,23,31,14,16,2,1,0,0,309,Yes,7,23,5,9,16,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Shanda,Adams,Administrator,sadams@pacpoint.org,Mrs.,Laurie,Mattocks,lmattocks@pacpoint.org
170095,Santa Clara,43696417002322,Palo Alto Preparatory School,2462 Wyandotte Street,Mountain View,CA,94043,,,,,650-493-7071,lisa@paloaltoprep.com,dylan@paloaltoprep.com,Mountain View-Los Altos Union High,Mr.,christopher,Keck,Director,chris@paloaltoprep.com,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,1,13,15,18,23,0,0,70,Yes,15,11,3,3,2,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Christopher,Keck,Director,chris@paloaltoprep.com,Mrs.,Lisa,Ohearn-Keck,lisa@paloaltoprep.com
