"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2012-13 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 5, 2013)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2012,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
119806,Santa Clara,43696096940555,Mountain View Academy,360 South Shoreline Boulevard,Mountain View,CA,94041,,,,,650-967-2324,principal@mtnviewacademy.org,mvaoffice@mtnviewacademy.org,Mountain View-Los Altos Union High,Mr.,Dan,Meidinger,Principal,principal@mtnviewacademy.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,37,31,44,45,0,0,157,No,36,10,3,3,3,No,Yes,No,No,Yes,Religious,Seventh-day Adventist,Mr.,David,Gillham,Superintendent,cccvped@gmail.com,Mrs.,Aylce,Schales,aschales@mtnviewacademy.org
118337,Santa Clara,43697086913768,Mulberry School,220 Belgatos Road,Los Gatos,CA,95032,,,,,408-358-9080,info@mulberry.org,,Union Elementary,Dr.,Patti,Wilczek,Head of School,pwilczek@gmail.com,Coeducational,Day Only,K,5,18,16,23,14,16,10,0,0,0,0,0,0,0,0,0,97,No,0,7,4,4,8,No,Yes,No,No,Yes,Non-religious,,Ms.,Theresa,Quigley,Other,tquigley@mulberry.org,Ms.,Theresa,Quigley,tquigley@mulberry.org
132181,Santa Clara,43695756135313,Njeri's Morning Glory School and Art Center,4250 Latimer Avenue,San Jose,CA,95130,,,,,408-255-5520,njeri2121@hotmail.com,,Moreland Elementary,Mrs.,Njeri,McGillicuddy,Director,njeri2121@hotmail.com,Coeducational,Day Only,K,5,25,5,4,3,3,4,0,0,0,0,0,0,0,0,0,44,No,0,3,6,1,4,No,No,No,No,No,Non-religious,,Mrs.,Njeri,McGillicuddy,Director,njeri2121@hotmail.com,Mrs.,Njeri,McGillicuddy,njeri2121@hotmail.com
127619,Santa Clara,43696747105125,North Valley Baptist,941 Clyde Avenue,Santa Clara,CA,95054,,,,,408-988-8883,info@nvbschools.org,,Santa Clara Unified,Mr.,Dan,Azzarello,Principal,dazzarello@nvbschools.org,Coeducational,Day Only,K,12,16,14,23,14,20,20,17,19,20,14,25,16,20,0,0,238,Yes,16,12,0,1,2,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Dan,Azzarello,Principal,,Mrs.,Jean,Kirby,jkirby@nvbschools.org
123252,Santa Clara,43696666940589,Notre Dame High School San Jose,596 South Second Street,San Jose,CA,95112,,,,,408-294-1113,gtifft@ndsj.org,,San Jose Unified,Mrs.,Mary Beth,Riley,Principal,mbriley@ndsj.org,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,162,163,142,157,0,0,624,No,0,39,5,3,31,No,Yes,Yes,No,Yes,Religious,Roman Catholic,Mrs.,Mary Beth,Riley,Principal,mbriley@ndsj.org,Mrs.,Gail,Tifft,gtifft@ndsj.org
130601,Santa Clara,43695837099948,Oakwood,105 John Wilson Way,Morgan Hill,CA,95037,,,,,408-782-7177,mhelvey@oakwoodmail.org,,Morgan Hill Unified,Mrs.,Michelle,Helvey,Other,mhelvey@oakwoodmail.org,Coeducational,Day Only,K,12,13,20,17,21,31,26,34,47,40,37,19,21,9,0,0,335,No,13,28,8,4,13,No,Yes,No,No,Yes,Non-religious,,Mr.,Edward,Helvey,Executive Director,thelvey@oakwoodmail.org,Mrs.,Joan,Hayden,jhayden@oakwoodmail.org
129569,Santa Clara,43693936991384,Old Orchard School,400 West Campbell Avenue,Campbell,CA,95008,,,,,408-378-5935,beweston@gmail.com,b.weston@oldorchardschool.com,Campbell Union,Ms.,Bonnie,Weston,Head of School,b.weston@oldorchardschool.com,Coeducational,Day Only,K,8,18,18,20,20,23,18,18,18,10,0,0,0,0,0,0,163,No,0,18,5,4,2,No,No,No,No,No,Non-religious,,Ms.,Bonnie,Weston,Other,b.weston@oldorchardschool.com,Ms.,Ellen,Robinson,e.robinson@oldorchardschool.com
129256,Santa Clara,43696666916274,One World Montessori School,1170 Foxworthy Avenue,San Jose,CA,95118,,,,,408-723-5140,eli@oneworldmontessori.org,,San Jose Unified,Ms.,Jeanette,Montoto,Head of School,jeanette@oneworldmontessori.org,Coeducational,Day Only,K,8,15,14,7,14,10,6,4,4,3,0,0,0,0,0,0,77,No,0,15,4,2,5,No,Yes,No,No,Yes,Non-religious,,Ms.,Jeanette,Montoto,Head of School,jeanette@oneworldmontessori.org,Ms.,Elizabeth,Gomez,eli@oneworldmontessori.org
129500,Santa Clara,43696746133888,One World Montessori School Inc.,2495 Cabrillo Avenue,Santa Clara,CA,95051,,,,,408-615-1254,oneworldmontessori@sbcglobal.net,,Santa Clara,Mrs.,Jeanette,Montoto,Head of School,jeanette@oneworldmontessori.org,Coeducational,Day Only,K,3,16,7,9,5,0,0,0,0,0,0,0,0,0,0,0,37,No,0,3,0,1,1,No,Yes,No,No,Yes,Non-religious,,Mrs.,Jeanette,Montoto,Head of School,jeanette@oneworldmontessori.org,Mrs.,Pascale,Marion,oneworldmontessori@sbcglobal.net
130959,Santa Clara,43696336145007,Our Lady of Victory,1570 Old Oakland Road,San Jose,CA,95131,,,,,720-289-5960,andy@serialtek.com,,Orchard Elementary,Mr.,Andrew,Roy,Principal,andy@serialtek.com,Coeducational,Day Only,K,10,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,7,No,0,1,0,1,0,No,No,No,No,No,Non-religious,,Mr.,Andrew,Roy,Principal,andy@serialtek.com,Mrs.,Brenda,Roy,brendalroy@gmail.com
123637,Santa Clara,43693936953418,Pacific Autism Center for Education,1880 Pruneridge Avenue,Santa Clara,CA,95050,,,,,408-245-3400,admin@pacificautism.org,kurtohlfs@pacificautism.org,Campbell Union Elementary,Mr.,Kurt,Ohlfs,Executive Director,kurtohlfs@pacificautism.org,Coeducational,Day Only,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,40,No,0,6,1,2,43,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Matthew,Tritto,Head of School,matttritto@pacificautism.org,Mrs.,Zona,Rice,zonarice@pacificautism.org
116558,Santa Clara,43694847090301,Pacific West Christian Academy,1575 A Mantelli Drive,Gilroy,CA,95020,,,,,408-847-7922,pwcaedu@aol.com,,Gilroy Unified,Mrs.,Donna,Garcia,Superintendent,pwcaedu@aol.com,Coeducational,Day Only,K,8,36,31,36,45,37,44,26,25,21,0,0,0,0,0,0,301,No,0,18,2,4,21,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Donna,Garcia,Superintendent,pwcaedu@aol.com,Mrs.,Donna,Garcia,pwcaedu@aol.com
131450,Santa Clara,43696417002322,Palo Alto Preparatory School,2462 Wyandotte Street,Mountain View,CA,94043,,,,,650-493-7071,lisa@paloaltoprep.com,,Mountain View-Los Altos Union High,Mr.,Chris,Keck,Director,chris@paloaltoprep.com,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,2,18,12,18,17,0,0,67,Yes,0,9,1,3,1,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Chris,Keck,Director,chris@paloaltoprep.com,Mrs.,Lisa,Ohearn-Keck,lisa@paloaltoprep.com
129276,Santa Clara,43694847100654,Phoenix NPS / Rebekah Children's Services,290 IOOF Avenue,Gilroy,CA,95020,,,,,408-846-2113,rburdett@rcskids.org,,Gilroy Unified,Ms.,Rebecca,Burdett,Director,rburdett@rcskids.org,Coeducational,Both,K,12,0,0,0,1,0,3,1,2,4,0,1,1,2,0,0,15,No,0,3,0,1,4,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Rebecca,Burdett,Director,rburdett@rcskids.org,Mr.,Colin,Yoshioka,cyoshioka@rcskids.org
120305,Santa Clara,43696666997944,Pine Hill School Second Start Learning D,1325 Bouret Drive,San Jose,CA,95118,,,,,408-979-8210,leb@secondstart.org,,San Jose Unified,Dr.,Seamus,Eddy,Principal,seamuse@secondstart.org,Coeducational,Day Only,1,12,0,0,2,0,2,7,3,6,3,5,7,7,16,0,0,58,Yes,5,8,1,2,25,Yes,Yes,No,No,Yes,Non-religious,,Mr.,LE,Boydston,Executive Director,leb@secondstart.org,Ms.,Linden,Barajas,lindenb@secondstart.org
124374,Santa Clara,43695186913610,Pinewood Private–Lower Campus,477 Fremont Avenue,Los Altos,CA,94024,,,,,650-209-3050,sriches@pinewood.edu,,Los Altos Elementary,Mrs.,Debbi,St. Germain,Principal,dstgermain@pinewood.edu,Coeducational,Day Only,K,2,39,45,40,0,0,0,0,0,0,0,0,0,0,0,0,124,No,0,14,2,2,3,No,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Scott,Riches,President,sriches@pinewood.edu,Ms.,Sharon,White,swhite@pinewood.edu
124391,Santa Clara,43695186979413,Pinewood Private–Middle Campus,327 Fremont Avenue,Los Altos,CA,94024,,,,,650-209-3030,sriches@pinewood.edu,,Los Altos Elementary,Ms.,Keri,Borzello,Principal,kborzello@pinewood.edu,Coeducational,Day Only,3,6,0,0,0,41,38,53,35,0,0,0,0,0,0,0,0,167,No,0,12,5,2,4,No,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Scott,Riches,President,sriches@pinewood.edu,Ms.,Sharon,White,swhite@pinewood.edu
124396,Santa Clara,43696416999585,Pinewood Private–Upper Campus,26800 Fremont Road,Los Altos Hills,CA,94022,,,,,650-209-3010,sriches@pinewood.edu,,Palo Alto Unified,Mr.,Mark,Gardner,Principal,mgardner@pinewood.edu,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,49,50,59,45,51,49,0,0,303,No,49,40,3,5,4,No,Yes,Yes,Yes,Yes,Non-religious,,Mr.,Scott,Riches,Principal,sriches@pinewood.edu,Ms.,Sharon,White,swhite@pinewood.edu
118331,Santa Clara,43693937014319,Pioneer Family Academy,1799 South Winchester Boulevard,Campbell,CA,95008,,,,,408-313-5113,pfaisp@comcast.net,,Campbell Union Elementary,Mrs.,Kathy,Kistler,Director,pfaisp@comcast.net,Coeducational,Day Only,K,12,4,10,13,12,18,12,15,12,11,12,15,15,5,0,0,154,No,12,88,0,2,0,No,Yes,No,No,Yes,,,Mrs.,Kathy,Kistler,Director,pfaisp@comcast.net,Mrs.,Kathy,Kistler,pfaisp@comcast.net
123993,Santa Clara,43733877027790,Plantation Christian,697 Lexington Street,Milpitas,CA,95035,,,,,408-956-1557,plantationcs@aol.com,,Milpitas Unified,Mr.,Stephen,Burns,Director,PlantationCS@aol.com,Coeducational,Day Only,1,12,0,3,1,2,0,3,2,2,4,3,5,3,3,0,0,31,No,5,12,0,1,1,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Stephen,Burns,Director,PlantationCS@aol.com,Mr.,Stephen,Burns,PlantationCS@aol.com
117051,Santa Clara,43695756139083,Premier International Language Academy,4250 Latimer Avenue,San Jose,CA,95130,PO Box 5123,San Jose,CA,95150,408-866-8234,info@pilamandarin.com,info@pilamandarin.com,Moreland Elementary,Dr.,Danni,Tsai,Executive Director,info@pilamandarin.com,Coeducational,Day Only,K,5,7,0,5,3,4,1,0,0,0,0,0,0,0,0,0,20,No,0,2,5,1,1,No,No,No,No,No,Non-religious,,Dr.,Danni,Tsai,Executive Director,info@pilamandarin.com,Dr.,Danni,Tsai,info@pilamandarin.com
130162,Santa Clara,43696666940613,Presentation High School,2281 Plummer Avenue,San Jose,CA,95125,,,,,408-264-1664,mmiller@pres-net.com,,San Jose Unified,Ms.,Mary,Miller,Principal,mmiller@pres-net.com,Girls Only,Day Only,9,12,0,0,0,0,0,0,0,0,0,187,188,189,186,0,0,750,Yes,192,38,9,3,18,No,Yes,No,Yes,Yes,Religious,Roman Catholic,Ms.,Mary,Miller,Principal,mmiller@pres-net.com,Ms.,Catherine,Furtado,cfurtado@pres-net.com
128808,Santa Clara,43695756998058,Primary Plus Elementary School,3500 Amber Drive,San Jose,CA,95117,,,,,408-248-2464,info@actiondayprimaryplus.com,,Moreland Elementary,Mrs.,Kathy,McDermott,Administrator,km@actiondayprimaryplus.com,Coeducational,Day Only,K,8,60,50,60,60,40,30,30,25,25,0,0,0,0,0,0,380,No,0,25,20,4,10,No,No,No,No,No,Non-religious,,Ms.,Mary Lou,Rodriguez,Principal,teacherszone@hotmail.com,Ms.,Mary Lou,Rodriguez,teacherszone@hotmail.com
129398,Santa Clara,43694196979421,Queen of Apostles School,4950 Mitty Way,San Jose,CA,95129,,,,,408-252-3659,mchargin@dsj.org,,Cupertino,Mr.,Martin,Chargin,Principal,mchargin@dsj.org,Coeducational,Day Only,K,8,15,24,32,25,33,38,36,36,37,0,0,0,0,0,0,276,No,0,15,3,2,14,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Marjane,Lovell,Other,lovell@qofa-school.org,Mrs.,Stella,Guel,guel@qofa-school.org
130591,Santa Clara,43696906925929,Rainbow Montessori C.D.C.,790 East Duane Avenue,Sunnyvale,CA,94085,,,,,408-738-3261,boi@rainbow-montessori.com,,Sunnyvale,Mrs.,Baishakhi,Hazarika,Principal,boi@rainbow-montessori.com,Coeducational,Day Only,K,6,195,91,70,57,43,23,6,0,0,0,0,0,0,0,0,485,No,0,33,2,1,0,No,No,No,No,No,Non-religious,,Mrs.,Baishakhi,Hazarika,Principal,,Mrs.,Geraldine,Castillo,geraldine@rainbow-montessori.com
120336,Santa Clara,43694196979447,Resurrection Elementary,1395 Hollenbeck Avenue,Sunnyvale,CA,94087,,,,,408-245-4571,school@resparish.org,jwright@dsj.org,Cupertino Union,Mrs.,Jacqueline,Wright,Principal,jwright@dsj.org,Coeducational,Day Only,K,8,14,28,23,18,22,34,19,28,18,0,0,0,0,0,0,204,No,0,11,6,1,7,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Jacqueline,Wright,Principal,jwright@dsj.org,Mrs.,Jacqueline,Wright,jwright@dsj.org
124559,Santa Clara,43696666140768,SABA Academy,4415 Fortran Court,San Jose,CA,95134,,,,,408-946-5900,principal@sabaacademy.org,,San Jose Unified,Dr.,Mohammad,Rakhshandehroo,Principal,principal@sabaacademy.org,Coeducational,Day Only,K,5,5,9,6,2,4,6,0,0,0,0,0,0,0,0,0,32,No,0,5,3,1,2,No,Yes,No,No,Yes,Religious,Islamic,Dr.,Mohammad,Rakhshandehroo,Principal,principal@sabaacademy.org,Dr.,Mohammad,Rakhshandehroo,principal@sabaacademy.org
130169,Santa Clara,43696667104110,Sacred Heart Nativity School,310 Edwards Avenue,San Jose,CA,95110,,,,,408-993-1293,bmcgarry@shnativity.org,jcunjak@shnativity.org,San Jose Unified,Fr.,Peter,Pabst,President,ppabst@shnativity.org,Coeducational,Day Only,6,8,0,0,0,0,0,0,47,40,42,0,0,0,0,0,0,129,No,0,15,0,3,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Bridgit,McGarry,Principal,bmcgarry@shnativity.org,Ms.,Rose,Jimenez,rjimenez@shnativity.org
121688,Santa Clara,43696826979462,Sacred Heart School,13718 Saratoga Avenue,Saratoga,CA,95070,,,,,408-867-9241,t.pulchny@sacredheartsaratoga.org,,Saratoga Union Elementary,Mr.,Thomas,Pulchny,Principal,t.pulchny@sacredheartsaratoga.org,Coeducational,Day Only,K,8,23,23,20,21,31,16,32,26,35,0,0,0,0,0,0,227,No,0,12,4,1,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Thomas,Pulchny,Principal,t.pulchny@sacredheartsaratoga.org,Mr.,Thomas,Pulchny,t.pulchny@sacredheartsaratoga.org
128406,Santa Clara,43693936142525,Sage Vista School,1800 Fruitdale Avenue,San Jose,CA,95128,,,,,408-335-6613,anamaria@sagevista.org,administration@sagevista.org,Campbell Union School District,Ms.,AnaMaria,Guevara,Head of School,anamaria@sagevista.org,Coeducational,Day Only,K,6,7,2,6,1,2,2,2,0,0,0,0,0,0,0,0,22,No,0,4,3,2,1,No,Yes,No,No,Yes,Non-religious,,Ms.,AnaMaria,Guevara,Head of School,anamaria@sagevista.org,Ms.,AnaMaria,Guevara,anamaria@sagevista.org
129760,Santa Clara,43696826980387,Saint Andrew's Episcopal School,13601 Saratoga Avenue,Saratoga,CA,95070,,,,,408-867-3785,croscoe@st-andrews.org,cscholl@st-andrews.org,Saratoga Union Elementary,Mrs.,Corrine,Roscoe,Other,croscoe@st-andrews.org,Coeducational,Day Only,K,8,30,36,33,35,23,38,56,56,48,0,0,0,0,0,0,355,No,0,33,2,17,3,No,Yes,No,No,Yes,Religious,Episcopal,Mr.,Harry V,McKay Jr,Head of School,hmckay@st-andrews.org,Mrs.,Carol,Scholl,cscholl@st-andrews.org
130590,Santa Clara,43693936914956,San Jose Christian School,1300 Sheffield Avenue,Campbell,CA,95008,,,,,408-371-7741,dmeester@sjchristian.org,,Campbell Union Elementary,Mr.,Dan,Meester,Superintendent,dmeester@sjchristian.org,Coeducational,Day Only,K,8,25,17,18,26,19,24,19,21,23,0,0,0,0,0,0,192,No,0,13,6,1,8,No,Yes,No,No,Yes,Religious,Reformed,Mr.,Dan,Meester,Superintendent,dmeester@sjchristian.org,Mrs.,Beverly,Singh,bsingh@sjchristian.org
118501,Santa Clara,43693936908198,San Jose Montessori School,"1300 Sheffield Avenue, Rooms 9 and 10",Campbell,CA,95008,,,,,408-377-9888,idventures@gmail.com,,Campbell Union Elementary,Ms.,Ilana,Dover,Director,idventures@gmail.com,Coeducational,Day Only,K,K,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,No,0,3,3,1,1,No,No,No,No,No,Non-religious,,Ms.,Ilana,Dover,Director,,Ms.,Ilana,Dover,
130994,Santa Clara,43696747089618,Santa Clara Christian,3421 Monroe Street,Santa Clara,CA,95051,,,,,408-246-5423,connie@valleylife.org,judy@valleylife.org,Santa Clara Unified,Mrs.,Connie,Darnell,Director,connie.darnell159@gmail.com,Coeducational,Day Only,K,5,21,19,11,9,8,10,0,0,0,0,0,0,0,0,0,78,No,0,9,1,4,0,No,Yes,No,No,Yes,Religious,Church of the Four Square Gospel,Mr.,Stuart,Nice,Principal,stuart@valleylife.org,Mrs.,Judy,Higa,judy@valleylife.org
121059,Santa Clara,43694357008956,Scholars Academy,3703 Silver Creek Road,San Jose,CA,95121,,,,,408-238-2500,contact @scholarsacademyschool.com,,Evergreen Elementary,Ms.,Arshia,Ali,Director,aliarshia@ymail.com,Coeducational,Day Only,K,4,21,12,4,1,0,0,0,0,0,0,0,0,0,0,0,38,No,0,3,1,2,3,No,No,No,No,No,Non-religious,,Ms.,Arshia,Ali,Director,aliarshia@ymail.com,Ms.,Arshia,Ali,aliarshia@ymail.com
131458,Santa Clara,43696096201750,School for Independent Learners,909 North San Antonio Road,Los Altos,CA,94022,,,,,650-941-4350,rgowers@sileducation.com,,Mountain View/Los Altos,Dr.,Richard,Gowers,Director,rgowers@sileducation.com,Coeducational,Day Only,8,12,0,0,0,0,0,0,0,0,2,4,2,6,6,0,0,20,No,6,18,2,5,0,No,No,No,No,No,Non-religious,,Ms.,Ashley,Sarver,Director,asarver@sileducation.com,Ms.,Elena,Anderson-Williams,eaw@sileducation.com
117169,Santa Clara,43694196994172,Sierra Elementary and High,220 Blake Avenue,Santa Clara,CA,95051,,,,,408-247-4740,info@sierraschool.com,,Cupertino Union,Ms.,Carolyn,Grundt,Director,carolyn@sierraschool.com,Coeducational,Day Only,K,12,3,10,4,4,3,9,1,4,3,7,10,15,17,0,0,90,Yes,9,7,3,3,8,No,Yes,No,No,Yes,Non-religious,,Ms.,Carolyn,Grundt,Director,carolyn@sierraschool.com,Ms.,Carolyn,Grundt,carolyn@sierraschool.com
118892,Santa Clara,43696746205074,Silicon Valley Academy,"1095 Dunford Way, Building 400",Sunnyvale,CA,94087,,,,,408-243-9333,admin@svamail.com,,Santa Clara Unified,Ms.,Noshaba,Afzal,Director,admin@svamail.com,Coeducational,Day Only,K,12,23,26,14,11,13,7,5,5,4,3,0,0,1,0,0,112,Yes,0,12,3,3,1,No,Yes,No,No,Yes,,,Ms.,Mona,Nezzar,Principal,mnezzar@svamail.com,Ms.,Blanca,Crespo,admin@svamail.com
130248,Santa Clara,43694196987721,South Peninsula Hebrew Day School,1030 Astoria Drive,Sunnyvale,CA,94087,,,,,408-738-3060,office@sphds.org,,Cupertino Unio,Dr.,Allen,Selis,Head of School,allen.selis@sphds.org,Coeducational,Day Only,K,8,36,20,23,18,11,18,11,3,15,0,0,0,0,0,0,155,No,0,7,15,8,4,No,Yes,Yes,Yes,Yes,Religious,Jewish,Dr.,Allen,Selis,Head of School,headmaster@sphds.org,Dr.,Allen,selis,headmaster@sphds.org
126592,Santa Clara,43696666130389,Spectrum Center Inc - San Jose,762 Sunset Glen Drive,San Jose,CA,95123,,,,,408-281-2435,erobinson@spectrumschools.com,,San Jose Unified,Mr.,Ethan,Robinson,Director,erobinson@spectrumschools.com,Coeducational,Day Only,K,12,2,4,1,2,2,0,2,3,4,5,5,5,8,0,21,64,Yes,1,7,0,3,35,Yes,No,No,No,No,Non-religious,,Mr.,Ethan,Robinson,Director,,Mr.,Ethan,Robisnon,erobinson@spectrumschools.com
124750,Santa Clara,43695836206098,Spring Academy,2085 Domaine Court,Morgan Hill,CA,95037,,,,,408-612-8634,springacademy12@gmail.com,,Morgan Hill Unified,Mrs.,Karen,Wells,Other,springacademy12@gmail.com,Coeducational,Day Only,1,12,0,1,1,1,1,1,1,2,3,2,3,3,1,0,0,20,Yes,6,13,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Robin,Sando,Administrator,robin.sando01@gmail.com,Mrs.,Robin,Sando,springacademy12@gmail.com
119294,Santa Clara,43693936144349,Springbridge International School,771 Waldo Road,Campbell,CA,95008,,,,,408-370-7600,info@springbridgeis.com,regan@springbridgeis.com,Campbell Union,Mr.,Robert,Regan,Executive Director,regan@springbridgeis.com,Coeducational,Day Only,K,K,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,No,0,2,1,2,0,No,No,No,No,No,Non-religious,,Mr.,Robert,Regan,Head of School,regan@springbridgeis.com,Mr.,Robert,Regan,regan@springbridgeis.com
117207,Santa Clara,43695836980403,St. Catherine Elementary,17500 Peak Avenue,Morgan Hill,CA,95037,,,,,408-779-9950,fesparza@stcatherinemh.org,,Morgan Hill Unified,Ms.,Fabienne,Esparza,Principal,fesparza@stcatherinemh.org,Coeducational,Day Only,K,8,35,36,36,36,38,36,36,36,35,0,0,0,0,0,0,324,No,0,13,3,2,12,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Fabienne,Esparza,Principal,fesparza@stcatherinemh.org,Ms.,Fabienne,Esparza,fesparza@stcatherinemh.org
116530,Santa Clara,43696666980411,St. Christopher Elementary,2278 Booksin Avenue,San Jose,CA,95125,,,,,408-723-7223,shoulihan@stchris.us,shoulihan@stchris.us,San Jose Unified,Mrs.,Anne,Ivie,Principal,aivie@stchris.us,Coeducational,Day Only,K,8,59,65,62,72,70,70,70,71,70,0,0,0,0,0,0,609,No,0,26,7,3,24,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Anne,Ivie,Principal,aivie@stchris.us,Mrs.,Stephanie,Houlihan,shoulihan@stchris.us
123979,Santa Clara,43696746980429,St. Clare Elementary,760 Washington Street,Santa Clara,CA,95050,725 Washington Street,Santa Clara,CA,95050,408-246-6797,office@stclareschool.org,Crizzo@stclareschool.org,Santa Clara Unified,Mrs.,Madeline,Rader,Principal,Mrader@stclareschool.org,Coeducational,Day Only,K,8,32,36,36,37,38,31,36,35,30,0,0,0,0,0,0,311,No,0,10,2,1,22,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Madeline,Rader,Principal,Mrader@stclareschool.org,Mrs.,Cherell,Rizzo,Crizzo@stclareschool.org
128093,Santa Clara,43696416979470,St. Elizabeth Seton,1095 Channing Avenue,Palo Alto,CA,94301,,,,,650-326-9004,tbarragan@dsj.org,tbarragan@dsj.org,Palo Alto Unified,Ms.,Evelyn,Rosa,Principal,erosa@dsj.org,Coeducational,Day Only,K,8,29,30,32,23,33,29,33,28,24,0,0,0,0,0,0,261,No,0,12,3,1,20,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,E,Rosa,Principal,erosa@dsj.org,Ms.,Evelyn,Rosa,erosa@dsj.org
122228,Santa Clara,43693856980445,St. Frances Cabrini Elementary School,15325 Woodard Road,San Jose,CA,95124,,,,,408-377-6545,jdaigle@sfcschool.org,,Cambrian Elementary,Ms.,Jane,Daigle,Principal,jdaigle@sfcschool.org,Coeducational,Day Only,K,8,69,65,70,70,56,66,72,69,66,0,0,0,0,0,0,603,No,0,29,3,5,25,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mr.,Christopher,Siegfried,Other,csiegfried@sfcschool.org,Mrs.,Connie,Tomasello,ctomasello@sfcschool.org
117934,Santa Clara,43696096940654,St. Francis High School,1885 Miramonte Avenue,Mountain View,CA,94040,,,,,650-968-1213,debbiegosalvez@sfhs.com,cmantecon@dsj.org,Mountain View-Los Altos Union High,Mr.,Kevin,Makley,President,kevinmakley@sfhs.com,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,466,424,443,405,0,0,1738,Yes,389,95,8,12,43,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Mrs.,Patricia,Tennant,Principal,patriciatennant@sfhs.com,Mrs.,Patricia,Tennant,patriciatennant@sfhs.com
122289,Santa Clara,43733877028806,St. John the Baptist Catholic,360 South Abel Street,Milpitas,CA,95035,,,,,408-262-8110,kcampbell@sjbs.org,education@dsj.org,Milpitas Unified,Mrs.,Judith A.,Perkowski,Principal,jperkowski@sjbs.org,Coeducational,Day Only,K,8,24,28,29,27,18,29,21,19,15,0,0,0,0,0,0,210,No,0,9,3,2,11,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Patrick J.,McGrath,President,,Mrs.,Judith A.,Perkowski,jperkowski@sjbs.org
123822,Santa Clara,43693696980452,St. John Vianney,4601 Hyland Avenue,San Jose,CA,95127,,,,,408-258-7677,sma@sjvsj.org,,Alum Rock Union Elementary,Sr.,Michele,Murphy,Principal,sma@sjvsj.org,Coeducational,Day Only,K,8,48,51,55,54,44,42,70,67,51,0,0,0,0,0,0,482,No,0,23,2,2,29,No,Yes,Yes,Yes,Yes,Religious,Roman Catholic,Rev.,Patrick,McGrath,President,,Sr.,Michele,Murphy,sma@sjvsj.org
