"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2014-15 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 12, 2015)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2014,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education Services,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
158123,Tulare,54722566145478,Valley View,13076 Avenue 368,Visalia,CA,93292,,,,,559-734-3344,kkdejong@hotmail.com,,Visalia Unified,Mr.,Kees,de Jong,Executive Director,kkdejng@hotnmail.com,Coeducational,Day Only,K,9,1,1,0,1,1,0,2,0,1,1,0,0,0,0,0,8,No,0,2,0,1,0,No,No,No,No,No,Non-religious,,Mr.,Kees,de Jong,Principal,kkdejong@hotmail.com,Mr.,Kees,de Jong,kkdejong@hotmail.com
159885,Tulare,54720176145551,Vis Christian School,25948 Road 92,Tulare,CA,93274,,,,,559-686-3584,dcvandervis@att.net,,Oak Valley Union Elementary,Mr.,Dirk,van der Vis,Principal,dcvandervis@att.net,Coeducational,Day Only,1,11,0,1,0,2,0,1,0,1,0,1,0,1,0,0,0,7,No,0,1,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Dirk,van der Vis,Principal,,Mrs.,Lida,van der Vis,
153409,Tulare,54722566148803,Visalia Montessori School,3502 South Linwood Street,Visalia,CA,93277,,,,,559-772-5326,office@visaliamontessori.com,,Visalia Unified,Mrs.,Melissa,Dabadie,Director,melissa.dabadie@visaliamontessori.com,Coeducational,Day Only,1,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,12,No,0,2,0,0,0,No,No,No,No,No,Non-religious,,Mrs.,Melissa,Dabadie,Director,melissa.dabadie@visaliamontessori.com,Mrs.,Melissa,Dabadie,melissa.dabadie@visaliamontessori.com
152680,Tulare,54721996984066,Zion Lutheran,10368 Road 256,Terra Bella,CA,93270,,,,,559-535-4346,zionschool@ocsnet.net,,Terra Bella Union Elementary,Miss,Eloise,Anderson,Head of School,,Coeducational,Day Only,K,8,5,1,3,2,3,2,3,2,0,0,0,0,0,0,0,21,No,0,2,0,1,2,No,Yes,Yes,Yes,Yes,Religious,Lutheran,Miss,Eloise,Anderson,Principal,,Miss,Terry,Isom,zionschool@ocsnet.net
154732,Tuolumne,55723717010770,"Cornerstone Family Christian, Inc.",21826 Knox Road,Twain Harte,CA,95383,,,,,209-586-7410,,,Sonora Elementary,Mr.,Seth,Sponsler,Administrator,,Coeducational,Day Only,K,12,1,4,2,5,1,4,2,3,4,5,3,3,3,0,0,40,Yes,1,21,0,2,3,No,Yes,Yes,No,Yes,Religious,Not affiliated with any denomination,Mr.,Seth,Sponsler,Principal,,Mrs.,Brenda,Dominick,
163979,Tuolumne,55723716148472,Garibay Academy,830 Greenley Road,Sonora,CA,95370,,,,,209-532-5491,karleegaribay@gmail.com,,Sonora Elementary,Ms.,Leigh,Shampain,Superintendent,lshampain@ses.k12.ca.us,Coeducational,Day Only,K,12,80,25,39,40,25,33,90,100,90,0,0,0,0,0,0,522,No,600,19,0,2,4,No,No,No,No,No,Non-religious,,Ms.,Pamela,Vlach,Principal,,Mrs.,Lori,Green,Lorigreen@att.net
155746,Tuolumne,55723716984280,Mother Lode Adventist Junior Academy,80 North Forest Road,Sonora,CA,95370,,,,,209-532-2855,mlaja@mlaja.org,,Sonora Elementary,Ms.,Patrice,Osborne,Principal,mlaja.principal@gmail.com,Coeducational,Day Only,K,10,8,6,9,10,10,11,6,9,7,10,2,0,0,0,0,88,No,0,5,2,1,5,No,Yes,Yes,Yes,Yes,Religious,Seventh-day Adventist,Dr.,David,Gillham,Superintendent,dgillham@cccsda.org,Mrs.,Lisa,Nuss,nussl@cvcaonline.net
154927,Tuolumne,55724056941546,Mother Lode Christian School,18393 Gardner Avenue,Tuolumne,CA,95379,,,,,209-928-4126,llarson@mymlcs.com,,Summerville Elementary,Mrs.,Linda,Larson,Administrator,llarson@mymlcs.com,Coeducational,Day Only,K,8,8,10,5,10,13,2,9,10,10,0,0,0,0,0,0,77,No,0,6,3,1,6,No,Yes,Yes,Yes,Yes,Religious,Not affiliated with any denomination,Mrs.,Linda,Larson,Administrator,,Mrs.,Kim,Hartsell,mlcsoffice@yahoo.com
150595,Tuolumne,55723716140172,Safari Learning Academy,13760 Mono Way Ste D,Sonora,CA,95370,,,,,209-588-0920,parentinfo@safarilearning.com,katie@safarilearning.com,Sonora Elementary,Mrs.,Char,Wrighton,Administrator,char@safarilearning.com,Coeducational,Day Only,K,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,No,0,1,1,0,0,No,No,No,No,No,Non-religious,,Mrs.,Katie,Edwards,Director,katie@safarilearning.com,Mrs.,Katie,Edwards,katie@safarilearning.com
159986,Tuolumne,55723487058019,Sierra Waldorf School,19234 Rawhide Road,Jamestown,CA,95327,,,,,209-984-0454,sws@sierrawaldorf.com,,Columbia Union,Ms.,Kimberly,Pendleton,Administrator,kpendleton@sierrawaldorf.com,Coeducational,Day Only,K,8,29,16,19,17,17,16,14,6,7,0,0,0,0,0,0,141,No,0,11,5,4,11,No,Yes,No,No,Yes,Non-religious,,Ms.,Kimberly,Pendleton,Administrator,kpendleton@sierrawaldorf.com,Mr.,Bill,Roberson,bill@sierrawaldorf.com
157850,Ventura,19647337092323,Adat Y'shua Academy,2891 Fairbanks Avenue,Simi Valley,CA,93063,,,,,818-222-0200,adatyshua@juno.com,,Simi Valley Unified,Mrs.,Cheryl,Welch,Director,adatyshua@juno.com,Coeducational,Day Only,1,12,0,2,0,0,1,3,1,1,1,0,1,0,1,0,0,11,No,1,1,0,0,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Cheryl,Welch,Director,adatyshua@juno.com,Mrs.,Cheryl,Welch,adatyshua@juno.com
152137,Ventura,56737596984298,Ascension Lutheran,1600 East Hillcrest Drive,Thousand Oaks,CA,91362,,,,,805-496-2419,cangress@alschool.org,,Conejo Valley Unified,Mr.,Jim,Neumann,Principal,jneumann@alschool.org,Coeducational,Day Only,K,8,12,13,15,18,21,24,27,20,20,0,0,0,0,0,0,170,No,0,11,6,2,8,No,Yes,No,No,Yes,Religious,Lutheran,Mr.,Jim,Neumann,Principal,jneumann@alschool.org,Ms.,Connie,Angress,cangress@alschool.org
150663,Ventura,56725386997837,Assistance League School,1310 Fremont Way,Oxnard,CA,93030,,,,,805-485-0068,alsonline@verizon.net,,Oxnard,Mrs.,Victoria,Elliott,Director,alsonline@verizon.net,Coeducational,Day Only,K,K,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,No,0,5,1,1,8,Yes,Yes,Yes,Yes,Yes,Non-religious,,Mrs.,Leann,Wren,Other,leannwren@yahoo.com,Ms.,Maryann,Garcia,alsonline@verizon.net
150626,Ventura,56725536138432,Beacon Hill Classical Academy,2304 Antonio Avenue,Camarillo,CA,93010,,,,,805-389-6581,lindsay@beaconhillclassical.org,,Pleasant Valley,Mrs.,Lindsay,Leeds,Administrator,lindsay@beaconhillclassical.org,Coeducational,Day Only,K,8,16,19,18,15,17,19,9,8,9,0,0,0,0,0,0,130,No,0,4,4,3,3,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Dennis,Deutsch,Head of School,dennis@beaconhillclassical.org,Mrs.,Lindsay,Leeds,lindsay@beaconhillclassical.org
163308,Ventura,56725206941637,Besant Hill School of Happy Valley,8585 Ojai Santa Paula Road,Ojai,CA,93023,,,,,805-646-4343,asmith@besanthill.org,,Ojai Unified,Mr.,Alex,Smith,Administrator,asmith@besanthill.org,Coeducational,Residential Boarding Only,9,12,0,0,0,0,0,0,0,0,0,17,18,36,27,0,0,98,Yes,26,20,6,6,27,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Randy,Bertin,Head of School,rbertin@besanthill.org,Ms.,Julianna,Barone,jbarone@besanthill.org
149928,Ventura,56737596996466,Bethany Christian School,200 West Bethany Court,Thousand Oaks,CA,91360,,,,,805-497-7072,tmorrow@bethanychristianschoolto.org,,Conejo Valley Unified,Mrs.,Tara,Morrow,Principal,tmorrow@bethanychristianschoolto.org,Coeducational,Day Only,K,6,26,21,26,17,24,16,22,0,0,0,0,0,0,0,0,152,No,0,7,12,3,11,No,Yes,No,No,Yes,Religious,Baptist,Mrs.,Tara,Morrow,Principal,tmorrow@bethanychristianschoolto.org,Mrs.,Laurel,Gates,lgates@bethanychristianschoolto.org
164943,Ventura,56725386147011,Bright Stars Academy,1777 Statham Blvd.,Oxnard,CA,93033,,,,,805-487-0759,oxnard@brightstarsschool.com,ganw@brightstarsschool.com,Oxnard,Ms.,Deanna,Sainsburry,Director,oxnard@brightstarsschool.com,Coeducational,Day Only,K,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,No,0,1,1,1,0,No,No,No,No,No,Non-religious,,Ms.,Deanna,Sainsburry,Director,oxnard@brightstarsschool.com,Ms.,Denna,Sainsburry,oxnard@brightstarsschool.com
159673,Ventura,56725466138473,Calvary Christian School,936 West Fifth Street,Oxnard,CA,93030,1925 Eastman Avenue,Oxnard,CA,93030,805-487-7200,Lynn.Ralston@ccsoxn.org,Mark.Campbell@ccsoxn.org,Oxnard Union High,Mr.,Mark,Campbell,Principal,Mark.Campbell@ccsoxn.org,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,7,13,14,4,0,0,38,Yes,12,3,9,1,1,No,Yes,No,No,Yes,Religious,Calvary Chapel,Mr.,Lance,Ralston,President,Lance@CalvaryOxnard.org,Mr.,Mark,Campbell,Mark.Campbell@ccsoxn.org
150422,Ventura,56725536908545,Camarillo Progressive Montessori School,4451 Las Posas Road,Camarillo,CA,93010,,,,,805-484-1460,camarillomontessori@gmail.com,,Pleasant Valley,Mrs.,Kris,Picard,Administrator,camarillomontessori@gmail.com,Coeducational,Day Only,K,K,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,No,0,1,0,1,2,No,No,No,No,No,Non-religious,,Mrs.,Kris,Picard,President,camarillomontessori@gmail.com,Mrs.,Elisabeth,Suafo'a,camarillomontessori@gmail.com
153580,Ventura,56737596984306,Carden Conejo School,975 Evenstar Avenue,Westlake Village,CA,91361,,,,,805-497-7005,bob.fleming@cardenconejo.com,,Conejo Valley Unified,Mr.,Bob,Fleming,Administrator,bob.fleming@cardenconejo.com,Coeducational,Day Only,K,6,21,28,20,30,16,15,6,0,0,0,0,0,0,0,0,136,No,0,23,3,2,1,No,No,No,No,No,Non-religious,,Dr.,Holly,Fleming,Head of School,holly.fleming@cardenconejo.com,Mr.,Bob,Fleming,bob.fleming@cardenconejo.com
152648,Ventura,56725536141378,Carden Heights School,1915 East Las Posas Road,Camarillo,CA,93010,,,,,805-388-2223,cardenheightsacademy@gmail.com,,Pleasant Valley,Mrs.,Lark,Tate,Director,cardenheightsacademy@gmail.com,Coeducational,Day Only,K,6,4,1,6,3,8,4,0,0,0,0,0,0,0,0,0,26,No,0,4,4,1,0,No,Yes,No,No,Yes,Non-religious,,Mrs.,Lark,Tate,Director,cardenheightsacademy@gmail.com,Mrs.,Lark,Tate,cardenheightsacademy@gmail.com
161133,Ventura,56725386145338,Channel Islands Academy,1209 Entrada Drive,Oxnard,CA,93030,,,,,805-604-1989,mom-of-seven@hotmail.com,,Oxnard,Mrs.,Danielle,Downing,Administrator,mom-of-seven@hotmail.com,Coeducational,Day Only,1,12,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,7,Yes,0,1,1,0,0,No,No,No,No,No,Religious,Baptist,Mr.,Jonathan,Downing,Principal,,Mrs.,Danielle,Downing,mom-of-seven@hotmail.com
160800,Ventura,56737596149751,Christ the King Academy,683 Whispering Oaks Place,Thousand Oaks,CA,91320,,,,,818-665-5227,jalvarez@alvarezfirm.com,,Conejo Valley Unified,Mr.,Justin,Alvarez,Administrator,jalvarez@alvarezfirm.com,Coeducational,Day Only,K,8,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,6,No,0,1,1,0,0,No,No,No,No,No,Religious,Roman Catholic,Mr.,Justin,Alvarez,Administrator,jalvarez@alvarezfirm.com,Mr.,Justin,Alvarez,jalvarez@alvarezfirm.com
156397,Ventura,56726526941603,College Heights Christian School,6360 Telephone Road,Ventura,CA,93003,,,,,805-658-2900,info@chcsventura.com,,Ventura Unified,Mr.,Jay,Smith,Principal,jay.smith@chcsventura.com,Coeducational,Day Only,K,8,18,24,16,16,18,16,14,18,10,0,0,0,0,0,0,150,No,0,9,2,2,3,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Jay,Smith,Principal,,Mrs.,Gail,Blomquist,gail.blomquist@chcsventura.com
150184,Ventura,56737596146955,Community SchoolHouse,5450 Churchwood Drive,Oak Park,CA,91377,,,,,805-244-5060,jg@communityschoolhouse.com,jg@communityschoolhouse.com,Oak Park Unified,Ms.,Jeannie,Gudith,Executive Director,jg@communityschoolhouse.com,Coeducational,Day Only,K,12,0,2,2,2,4,2,1,0,1,1,0,0,3,0,0,18,Yes,2,0,10,1,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Jeannie,Gudith,Executive Director,jg@communityschoolhouse.com,Ms.,Jeannie,Gudith,jg@communityschoolhouse.com
154006,Ventura,56737596984314,Conejo Adventist Elementary School,1250 Academy Drive,Newbury Park,CA,91320,,,,,805-498-2391,conejoadventist1@gmail.com,,Conejo Valley Unified,Dr.,Harold,Crook,Superintendent,hcrook@sccsda.org,Coeducational,Day Only,K,8,14,15,13,10,14,15,13,17,11,0,0,0,0,0,0,122,No,0,6,1,1,4,No,No,No,No,No,Religious,Seventh-day Adventist,Mr.,Gabriel,Madrid,Principal,conejoadventist1@gmail.com,Dr.,Harold,Crook,hcrook@sccsda.org
161091,Ventura,56725536941595,Cornerstone Christian,1777 Arneill Road,Camarillo,CA,93010,,,,,805-987-8621,office@ccsed.org,,Pleasant Valley,Mrs.,Colleen,Brewer,Principal,cbrewer@ccsed.org,Coeducational,Day Only,K,8,17,19,22,23,17,21,18,22,22,0,0,0,0,0,0,181,No,0,9,8,2,7,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Sharon,Brubaker,Other,,Mrs.,Sharlyn,McHenry,smchenry@ccsed.org
161363,Ventura,56725386204473,El Shaddai Academy,"716 North Ventura Road, Number 333",Oxnard,CA,93030,,,,,805-744-7970,contactesa@earthlink.net,,Oxnard,Mr.,Alex,Sanchez,Administrator,contactesa@earthlink.net,Coeducational,Day Only,1,12,0,1,0,3,2,1,2,2,1,1,0,1,0,0,0,14,Yes,0,1,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Alex,Sanchez,Principal,,Mrs.,Pamela,Sanchez,contactesa@earthlink.net
162478,Ventura,56725206149819,Evanwood School,12770 Tree Ranch Road,ojai,CA,93023,,,,,406-250-5807,theevansfamilyis@gmail.com,,Ojai Unified,Dr.,Stephen,Evans,Director,theevansfamilyis@gmail.com,Coeducational,Residential Boarding Only,K,12,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,6,Yes,0,1,1,0,0,No,No,No,No,No,Religious,Roman Catholic,Mrs.,Elaine,Evans,Principal,theevansfamilyis@gmail.com,Mrs.,Elaine,Evans,
162243,Ventura,56726036203228,Faith Academy,403 Talbert Avenue,Simi Valley,CA,93065,,,,,805-415-9968,,,Simi Valley Unified,Mr.,James,Lucas,Principal,jay@conejomedia.com,Coeducational,Day Only,1,12,0,0,1,1,0,1,0,2,0,1,0,1,0,0,0,7,Yes,0,2,0,1,0,No,No,No,No,No,Non-religious,,Mr.,James,Lucas,Principal,jay@conejomedia.com,Mr.,James,Lucas,jay@conejomedia.com
161811,Ventura,56726036148480,Faith Academy Homeschool,3059 Evelyn Avenue,Simi Valley,CA,93063,,,,,805-404-7175,fahomeschool@gmail.com,fahomeschool@gmail.com,Simi Valley Unified,Mrs.,Pam,Perry,Director,fahomeschool@gmail.com,Coeducational,Day Only,K,12,10,14,9,13,10,9,8,8,9,10,12,8,4,0,0,124,No,4,0,39,3,0,No,No,Yes,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Misty,Cook,Head of School,fahomeschool@gmail.com,Mrs.,Misty,Cook,fahomeschool@gmail.com
157000,Ventura,56724547084593,Fillmore Christian Academy,461 Central Avenue,Fillmore,CA,93015,,,,,805-524-1572,fillmorechristianacademy@yahoo.com,,Fillmore Unified,Mrs.,Tracy,Hackney,Administrator,fillmorechristianacademy@yahoo.com,Coeducational,Day Only,K,8,15,12,11,8,12,6,11,9,6,0,0,0,0,0,0,90,No,0,4,3,1,5,No,Yes,Yes,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Tracy,Hackney,Administrator,fillmorechristianacademy@yahoo.com,Mrs.,Tracy,Hackney,fillmorechristianacademy@yahoo.com
155123,Ventura,56737596908560,First Baptist Accelerated Academy,1250 Erbes Road,Thousand Oaks,CA,91362,,,,,805-495-2531,gloria.firstbaptist@hotmail.com,,Conejo Valley Unified,Mr.,Jack,Clegg,Administrator,,Coeducational,Day Only,K,12,6,9,2,8,4,4,2,7,2,1,1,5,1,0,0,52,No,3,4,0,2,3,No,Yes,No,No,Yes,Religious,Baptist,Mr.,Andrew,Garcia,Principal,,Mrs.,Gloria,Cooper,gloria.firstbaptist@hotmail.com
156546,Ventura,56725206203673,Global Village School,207 North Ventura Street,Ojai,CA,93023,PO Box 480,Ojai,CA,93024,805-646-9792,info@globalvillageschool.org,,Ojai Unified,Ms.,Kyle,Crowner,Administrator,kyle@globalvillageschool.org,Coeducational,Day Only,K,12,2,5,8,6,7,7,9,3,8,7,9,3,1,0,0,75,Yes,5,0,6,2,3,No,Yes,No,No,Yes,Non-religious,,Ms.,Sally,Carless,Executive Director,sally@globalvillageschool.org,Ms.,Kyle,Crowner,kyle@globalvillageschool.org
157617,Ventura,56726527089824,"Goldenwest Montessori Schools, Inc.",1239 East Main Street,Ventura,CA,93001,,,,,805-648-1437,mudali@sbcglobal.net,,Ventura Unified,Mrs.,Anusha,Somaratne,Director,mudali@sbcglobal.net,Coeducational,Day Only,K,4,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,No,0,2,1,1,2,No,No,No,No,No,Non-religious,,Mr.,Mudalinayake,Somaratne,President,,Mrs.,Anusha,Somaratne,
152801,Ventura,56726036925440,Good Shepherd Lutheran,2949 Alamo Street,Simi Valley,CA,93063,,,,,805-526-2482,admin@gsls-simi.com,,Simi Valley Unified,Mr.,Jerry,Romsa,Principal,jromsa@gsls-simi.com,Coeducational,Day Only,K,8,8,6,6,4,3,7,5,7,5,0,0,0,0,0,0,51,No,0,5,4,1,3,No,Yes,No,No,Yes,Religious,Lutheran,Mrs.,Bernadette,Clark,President,admin@gsls-simi.com,Mr.,Jerry,Romsa,admin@gsls-simi.com
158455,Ventura,56726036135479,"Grace Academy, The",1350 Cherry Avenue,Simi Valley,CA,93065,,,,,805-522-4667,showard@gracebrethren.com,,Simi Valley Unified,Mrs.,Abi,Walker,Other,awalker@gracebrethren.com,Coeducational,Day Only,K,12,3,9,8,6,8,12,5,11,12,21,21,23,16,0,0,155,Yes,16,0,5,1,1,No,Yes,No,No,Yes,Religious,Church of the Brethren,Mrs.,Sue,Howard,Principal,showard@gracebrethren.com,Mrs.,Abi,Walker,awalker@gracebrethren.com
149737,Ventura,56726036908586,Grace Brethren Elementary,1717 Arcane Street,Simi Valley,CA,93065,,,,,805-527-0101,nconnell@gracebrethren.com,,Simi Valley Unified,Mrs.,Karen,Simeri,Principal,ksimeri@gracebrethren.com,Coeducational,Day Only,K,6,66,38,50,37,45,52,52,0,0,0,0,0,0,0,0,340,No,0,19,2,0,0,No,Yes,No,No,Yes,Religious,Church of the Brethren,Mr.,Raymond,Blackwell,Executive Director,rblackwell@gracebrethren.com,Mrs.,Nancy,Connell,nconnell@gracebrethren.com
156472,Ventura,56726037093776,Grace Brethren Junior–Senior High School,1350 Cherry Avenue,Simi Valley,CA,93065,,,,,805-522-4667,sherr@gracebrethren.com,,Simi Valley Unified,Mr.,John,Hynes,Principal,jhynes@gracebrethren.com,Coeducational,Day Only,7,12,0,0,0,0,0,0,0,55,67,67,101,56,91,0,0,437,Yes,62,23,8,4,18,Yes,Yes,No,No,Yes,Religious,Evangelical,Mr.,Ray,Blackwell,Superintendent,rblackwell@gracebrethren.com,Mrs.,Sheri,Herr,sherr@gracebrethren.com
150329,Ventura,56739407011000,Grace Christian Academy,12039 Hertz Street,Moorpark,CA,93021,,,,,805-529-5577,gracebible.office@gmail.com,,Moorpark Unified,Dr.,Errol,Hale,Principal,gracebible.office@gmail.com,Coeducational,Day Only,1,12,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,7,Yes,1,0,4,0,0,No,No,No,No,No,Religious,Reformed,Dr.,Errol,Hale,Principal,gracebible.office@gmail.com,Dr.,Errol,Hale,gracebible.office@gmail.com
150998,Ventura,56737596148415,Halstrom Academy - Westlake Village,"30700 Russell Ranch Road, Suite 180",Westlake Village,CA,91361,,,,,805-852-1695,cmcclain@futures.edu,rouedraogo@futures.edu,Conejo Valley Unified,Mrs.,Charlotte,McClain,Director,cmcclain@futures.edu,Coeducational,Day Only,6,12,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,7,No,0,0,5,2,1,No,No,No,No,No,Non-religious,,Ms.,Lisa,Bournoutian,Other,lbournoutian@futures.edu,Ms.,Lynna,Martinez,lmartinez@futures.edu
158928,Ventura,56725536149132,Harrison Academy,4874 Chula Vista Court,Camarillo,CA,93012,,,,,805-389-9117,hmh2006@verizon.net,,Pleasant Valley,Mrs.,Heather,Harrison,Principal,hmh2006@verizon.net,Coeducational,Day Only,6,12,0,0,0,0,0,0,1,1,0,9,0,0,0,0,0,11,Yes,0,1,0,0,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Mike,Harrison,Executive Director,hmh2006@verizon.net,Mrs.,Heather,Harrison,hmh2006@verizon.net
156456,Ventura,56726036201982,Heritage Christian Academy,1559 Rosita Drive,Simi Valley,CA,93065,,,,,805-428-2511,hcasimi@yahoo.com,,Simi Valley Unified,Mrs.,Cheryl,Neher,Administrator,hcasimi@yahoo.com,Coeducational,Day Only,K,12,13,21,21,28,29,32,13,27,23,18,10,18,8,0,0,261,Yes,12,133,0,1,1,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Robert,Neher,Principal,hcasimi@yahoo.com,Mrs.,Cheryl,Neher,hcasimi@yahoo.com
154417,Ventura,56737596941645,Hillcrest Christian,384 Erbes Road,Thousand Oaks,CA,91362,,,,,805-497-7501,lmalcolm@hillcrestcs.org,,Conejo Valley Unified,Mrs.,Kathy,Horan,Principal,khoran@hillcrestcs.org,Coeducational,Day Only,K,12,17,16,20,15,20,20,26,15,31,16,23,25,19,0,0,263,Yes,12,26,5,2,8,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Mark,Wiemann,President,hcsboard@hillcrestcs.org,Mrs.,Cathe,Stueber,cstueber@hillcrestcs.org
159878,Ventura,56726526965743,Holy Cross School,211 East Main Street,Ventura,CA,93001,,,,,805-643-1500,principal@holycrossventura.org,nespinoza@holycrossventura.org,Ventura Unified,Fr.,Tom,Elewaut,Other,telewaut@sanbuenaventuramission.org,Coeducational,Day Only,K,8,26,12,16,14,12,20,16,12,10,0,0,0,0,0,0,138,No,0,9,3,1,2,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Nicole,Espinoza,Principal,nespinoza@holycrossventura.org,Mrs.,Nicole,Espinoza,nespinoza@holycrossventura.org
151830,Ventura,56724626984348,Hueneme Christian School,312 North Ventura Road,Port Hueneme,CA,93041,,,,,805-488-8781,huenemechristian@aol.com,,Hueneme Elementary,Mrs.,Luzviminda,Cajiuat,Principal,huenemechristian@aol.com,Coeducational,Day Only,K,8,40,26,24,18,15,18,16,17,13,0,0,0,0,0,0,187,No,0,11,0,3,15,No,Yes,No,No,Yes,Religious,Baptist,Mrs.,Norma,Foster,Other,,Mrs.,Linda,Martinez,
150108,Ventura,19647336136881,International Virtual Learning Academy,"2828 Cochran Street, Number 380",Simi Valley,CA,93065,"2657 Windmill Parkway, Number 142",Henderson,NV,89074,877-878-6001,laurie@internationalvla.com,,Simi Valley Unified,Ms.,Laurie,Genesi,Head of School,laurie@internationalvla.com,Coeducational,Day Only,K,12,2,2,6,5,6,7,4,15,14,25,26,25,21,0,0,158,Yes,20,9,2,2,5,No,No,No,No,No,Non-religious,,Ms.,Laurie,Genesi,Head of School,laurie@internationalvla.com,Mr.,Louis,Peduzzi,louis@internationalvla.com
155091,Ventura,56737596941678,La Reina High School,106 West Janss Road,Thousand Oaks,CA,91360,,,,,805-495-6494,mbates@lareina.com,mvizcaino@la-archdiocese.org,Conejo Valley Unified,Dr.,Michael,Bates,Head of School,mbates@lareina.com,Girls Only,Day Only,7,12,0,0,0,0,0,0,0,69,67,115,113,88,104,0,0,556,Yes,87,37,5,7,32,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Anne,Rog,Administrator,arog@lareina.com,Mrs.,Alice,Leavitt,aleavitt@lareina.com
150949,Ventura,56725536148449,Lamplighters Jewish Academy,"2360 East Ventura Boulevard, Suite D",Camarillo,CA,93010,112 Los Altos Street,Oxnard,CA,93035,805-384-4000,racheli@chabadofoxnard.com,rachelimom@gmail.com,Pleasant Valley,Mrs.,Rachel,Muchnik,Head of School,racheli@chabadofoxnard.com,Coeducational,Day Only,1,7,0,4,0,4,3,2,3,3,0,0,0,0,0,0,0,19,No,0,3,0,2,3,Yes,Yes,No,No,Yes,Religious,Jewish,Rabbi,Dov,Muchnik,Director,rabbi@chabadofoxnard.com,Mrs.,Rachel,Muchnik,racheli@chabadofoxnard.com
161571,Ventura,56725207079502,Laurel Springs,302 West El Paseo,Ojai,CA,93023,PO Box 1440,Ojai,CA,93023,805-646-2473,dcarr@laurelsprings.com,cfranklin@laurelsprings.com,Ojai Unified,Ms.,Megan,Palevich,Director,mpalevich@laurelsprings.com,Coeducational,Day Only,K,12,21,34,51,56,77,123,207,312,333,423,505,545,443,0,0,3130,Yes,203,61,28,10,47,No,No,No,No,No,Non-religious,,Mrs.,Darby,Carr,President,dcarr@laurelsprings.com,Miss,Chelsea,Franklin,cfranklin@laurelsprings.com
