2018-19 Private School Affidavit Data - Schools with Enrollment of Six or More Students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"California Department of Education, Teacher and Leader Policy Office (March 21, 2019)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Area Code,Phone Prefix,Phone Suffix,Email,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title ,Adminstrator Email,School Type,School Accomodations,Low Grade,High Grade,Diploma Offered,Low Grade2,High Grade3,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollment,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered4,Graduates 2017-18,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Tax Exempt Not Applicable,Religious Denomination,Religious Classification,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
238082,Santa Barbara,42692606905335,Pacific Christian,3435 Santa Maria Way,Santa Maria,CA,93455,no data,no data,no data,no data,805,934,1253,school@pacificchristianschool.net,no data,Orcutt Union Elementary,Mrs.,Lynne,Plunkett,Principal,lplunkett@pacificchristianschool.net,Coeducational,Day Only,K,6,No,5,12,44,42,35,34,28,25,20,0,0,0,0,0,0,0,0,228,No,0,10,3,1,18,Yes,no data,no data,no data,no data,AG,Religious,Mrs.,Lynne,Plunkett,Principal,lplunkett@pacificchristianschool.net,Mrs.,Monica,Perez,mperez@pacificchristianschool.net
239008,Santa Barbara,42691206965701,St. Mary of the Assumption School,424 East Cypress Street,Santa Maria,CA,93454,no data,no data,no data,no data,805,925,6713,principal@stmarysschoolsm.com,DCSTitlePrograms@la-archdiocese.org,Santa Maria-Bonita,Mrs.,Michelle,Cox,Principal,michelle.cox@la-archdiocese.org,Coeducational,Day Only,K,8,No,5,14,32,20,28,28,23,21,27,12,23,0,0,0,0,0,0,214,No,0,9,0,1,9,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Michelle,Cox,Principal,principal@stmarysschoolsm.com,Mrs.,Kellie,Brackett,kbrackett@stmarysschoolsm.com
239038,Santa Barbara,42692606965693,St. Louis de Montfort Elementary,5095 Harp Road,Santa Maria,CA,93455,no data,Santa Maria,no data,no data,805,937,5571,gfox@sldmschool.org,gfox@sldmschool.org,Orcutt Union Elementary,Ms.,Regina,Fox,Principal,gfox@sldmschool.org,Coeducational,Day Only,K,8,No,4,14,14,23,22,34,24,30,26,29,32,0,0,0,0,0,0,234,No,0,10,1,2,15,Yes,no data,no data,no data,no data,CATH,Religious,Ms.,Regina,Fox,Principal,gfox@sldmschool.org,Mrs.,Anne,Peña,gfox@sldmschool.org
239677,Santa Barbara,42693286138457,Cachuma Elementary & Middle School,4500 Highway 154,Santa Barbara,CA,93105,3463 State Street #280,Santa Barbara,CA,93105,805,701,4036,meghantalt@gmail.com,no data,Santa Ynez Valley Union High,Ms.,Meghan,Talt,Administrator,meghantalt@gmail.com,Coeducational,Day Only,K,8,No,4,12,1,1,0,0,0,0,1,2,3,0,0,0,0,0,0,8,No,0,4,3,1,0,No,No,No,No,Yes,no data,Non-religious,Mrs.,Tamsen,Firestone,Head of School,megantalt@gmail.com,Ms.,Meghan,Talt,meghantalt@gmail.com
239447,Santa Barbara,42692296965628,La Purisima Concepcion Elementary,219 West Olive Avenue,Lompoc,CA,93436,no data,no data,no data,no data,805,736,6210,lpsoffice@lapurisimaschool.org,DCSTitlePrograms@la-archdiocese.org,Lompoc Unified,Mrs.,Julie,Clement,Other,JClement@la-archdiocese.org,Coeducational,Day Only,K,6,No,4,12,21,8,11,5,7,11,4,0,0,0,0,0,0,0,0,67,No,0,3,0,1,1,Yes,no data,no data,no data,no data,CATH,Religious,Fr.,Jeejo,Vazhappilly,Other,frjvazhappilly@gmail.com,Mrs.,Julie,Clement,JClement@la-archdiocese.org
240056,Santa Barbara,42767866940241,Bishop Garcia Diego High School,4000 La Colina Road,Santa Barbara,CA,93110,no data,no data,no data,no data,805,967,1266,info@bishopdiego.org,no data,Santa Barbara Unified,Mrs.,Karen,Regan,Head of School,kregan@bishopdiego.org,Coeducational,Day Only,9,12,Yes,13,19,0,0,0,0,0,0,0,0,0,79,68,57,57,0,0,261,Yes,67,18,6,8,12,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Karen,Regan,Head of School,kregan@bishopdiego.org,Ms.,Liv,Gonzalez,lgonzalez@bishopdiego.org
239828,Santa Barbara,42692116940290,Laguna Blanca School,4125 Paloma Drive,Santa Barbara,CA,93110,no data,no data,no data,no data,805,687,2461,mneff@lagunablanca.org,no data,Hope Elementary,Mr.,Michael,Neff,Director,mneff@lagunablanca.org,Coeducational,Day Only,K,12,No,5,19,20,16,8,16,15,18,18,37,35,49,33,50,41,0,0,356,No,51,48,52,15,27,Yes,no data,no data,no data,no data,no data,Non-religious,Mr.,Rob,Hereford,Head of School,rhereford@lagunablanca.org,Mr.,Michael,Neff,mneff@lagunablanca.org
240097,Santa Barbara,42691956965719,St. Raphael Elementary,160 St. Josephs Street,Santa Barbara,CA,93111,no data,no data,no data,no data,805,967,2115,mlimb@straphaelschoolsb.org,DCSTitlePrograms@la-archdiocese.org,Goleta Union Elementary,Ms.,Michelle,Limb,Principal,mlimb@straphaelschoolsb.org,Coeducational,Day Only,K,8,No,4,14,35,24,23,29,21,24,17,23,22,0,0,0,0,0,0,218,No,0,13,5,1,14,Yes,no data,no data,no data,no data,CATH,Religious,Ms.,Michelle,Limb,Principal,mlimb@straphaelschoolsb.org,Ms.,Michelle,Limb,mlimb@straphaelschools.org
239924,Santa Barbara,42691956965719,St. Raphael Elementary,160 St. Josephs Street,Santa Barbara,CA,93111,no data,no data,no data,no data,805,967,2115,mlimb@straphaelschoolsb.org,DCSTitlePrograms@la-archdiocese.org,Goleta Union Elementary,Ms.,Michelle,Limb,Principal,mlimb@straphaelschoolsb.org,Coeducational,Day Only,K,8,No,4,14,35,24,23,29,21,24,17,23,22,0,0,0,0,0,0,218,No,0,13,5,1,14,Yes,no data,no data,no data,no data,CATH,Religious,Ms.,Michelle,Limb,Principal,mlimb@straphaelschoolsb.org,Ms.,Michelle,Limb,mlimb@straphaelschools.org
241805,Santa Barbara,42691957099849,Coastline Christian Academy,5950 Cathedral Oaks Road,Goleta,CA,93117,no data,no data,no data,no data,805,967,5834,principal@coastlinechristianacademy.com,no data,Goleta Union Elementary,Mrs.,Deedee,Underwood,Principal,principal@coastlinechristianacademy.com,Coeducational,Day Only,K,8,No,5,14,8,10,9,9,17,8,18,9,0,0,0,0,0,0,0,88,No,0,8,3,1,3,Yes,no data,no data,no data,no data,NA,Religious,Mr.,Dave,Wilcox,Other,dwilcox@tropicanastudentliving.com,Mrs.,Deedee,Underwood,principal@coastlinechristianacademy.com
242537,Santa Barbara,42767866940225,"Anacapa, The",814 Santa Barbara Street,Santa Barbara,CA,93101,no data,no data,no data,no data,805,965,0228,anacapa@anacapaschool.org,no data,Santa Barbara Unified,Dr.,Dylan,Minor,Head of School,dylan@anacapaschool.org,Coeducational,Day Only,7,12,Yes,11,18,0,0,0,0,0,0,0,4,6,12,6,4,4,0,0,36,Yes,0,6,10,3,1,Yes,Yes,Yes,no data,no data,no data,Non-religious,Dr.,Dylan,Minor,President,dylan@anacapaschool.org,Miss,Kito,Cetrulo,kito@anacapaschool.org
243235,Santa Barbara,42692526965669,Our Lady of Mt. Carmel Elementary,530 Hot Springs Road,Santa Barbara,CA,93108,no data,no data,no data,no data,805,969,5965,tracies@mountcarmelschool.net,no data,Montecito Union Elementary,Mrs.,Tracie,Simolon,Principal,tracies@mountcarmelschool.net,Coeducational,Day Only,K,8,No,5,14,21,13,20,20,17,19,31,19,24,0,0,0,0,0,0,184,No,0,11,3,1,6,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Tracie,Simolon,Principal,no data,Mrs.,Tracie,Simolon,no data
243075,Santa Barbara,42691956148811,Saint Therese Classical Academy,33 E. Micheltorena St,Santa Barbara,CA,93101,PO Box 61535,Santa Barbara,no data,93160,805,683,1111,mnajera@stclassical.com,no data,Santa Barbara Unified,Mr.,Matthew,Najera,Headmaster,mnajera@stclassical.com,Coeducational,Day Only,8,12,Yes,12,17,0,0,0,0,0,0,0,0,4,5,3,4,1,0,0,17,Yes,2,2,2,1,1,Yes,Yes,no data,no data,no data,CATH,Religious,Mr.,Matthew,Najera,Headmaster,mnajera@stclassical.com,Mr.,Matthew,Najera,mnajera@stclassical.com
243164,Santa Barbara,42691466940256,Cate School,1960 Cate Mesa Road,Carpinteria,CA,93013,no data,no data,no data,93014,805,684,4127,sandi_pierce@cate.org,no data,Carpinteria Unified,Mrs.,Sandi,Pierce,Executive Director,sandi_pierce@cate.org,Coeducational,Both,9,12,Yes,14,18,0,0,0,0,0,0,0,0,0,65,75,79,74,0,0,293,Yes,72,46,1,18,71,Yes,no data,no data,no data,no data,no data,Non-religious,Mr.,Ben,Williams,Headmaster,ben_williams@cate.org,Mr.,Joe,DeGuzman,joe__deguzman@cate.org
244416,Santa Barbara,42691206201388,Agape School of Christian Education,109 West Fesler Street,Santa Maria,CA,93458,no data,Santa Maria,no data,93455,805,614,9292,asce.clc@gmail.com,no data,Santa Maria-Bonita,Mrs.,Margaret,Tomasello,Administrator,asce.clc@gmail.com,Coeducational,Day Only,K,12,Yes,7,16,0,0,1,0,1,0,1,0,2,1,0,1,0,0,0,7,Yes,0,2,0,1,2,Yes,no data,no data,no data,no data,NA,Religious,Dr.,Victor,Michels,Principal,no data,Mrs.,Margaret,Tomasello,asce.clc@gmail.com
243827,Santa Barbara,42691796915789,Santa Ynez Valley Christian Academy,891 Refugio Road,Santa Ynez,CA,93460,no data,no data,no data,no data,805,688,3830,finance@syvca.org,no data,College Elementary,Mr.,Scott,Carleton,Principal,s_carleton@syvca.org,Coeducational,Day Only,K,8,No,5,13,13,8,9,11,12,9,15,13,7,0,0,0,0,0,0,97,No,0,9,0,3,1,Yes,no data,no data,no data,no data,NA,Religious,Mr.,Scott,Carleton,Principal,s_carleton@syvca.org,Mrs.,Willow,Wade,office@syvca.org
244042,Santa Barbara,42691956991111,Montessori Center School,401 North Fairview #1,Goleta,CA,93117,no data,no data,no data,no data,805,683,9383,mcsoffice@mcssb.org,no data,Goleta Union Elementary,Ms.,Melanie,Newhouse,Administrator,m.newhouse@mcssb.org,Coeducational,Day Only,K,6,No,4,12,28,16,28,16,18,11,11,0,0,0,0,0,0,0,0,128,No,0,28,0,6,3,Yes,no data,no data,no data,no data,no data,Non-religious,Ms.,Melanie,Jacobs,Head of School,m.jacobs@mcssb.org,Ms.,Maria Lisa,Tosta,l.tosta@mcssb.org
245229,Santa Barbara,42693106940324,St. Joseph High,4120 South Bradley Road,Santa Maria,CA,93455,no data,no data,no data,no data,805,937,2038,edougherty@sjhsknights.com,DCSTitlePrograms@la-archdiocese.org,Santa Maria Joint Union High,Mrs.,Erinn,Dougherty,Principal,edougherty@sjhsknights.com,Coeducational,Day Only,9,12,Yes,13,18,0,0,0,0,0,0,0,0,0,89,100,89,90,0,0,368,Yes,95,26,0,2,11,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Erinn,Dougherty,Principal,no data,Mrs.,Erinn,Dougherty,edougherty@sjhsknights.com
245277,Santa Barbara,40687597077746,Highland Preparatory School,1292 Estes Dr,Santa Maria,CA,93454,P O Box 810,Santa Maria,CA,93456,805,264,4161,extsoriano@aol.com,no data,Santa Maria-Bonita,Mrs.,Traci,Soriano,Administrator,extsoriano@aol.com,Coeducational,Day Only,K,12,Yes,6,17,0,2,2,0,1,1,1,1,0,2,0,0,1,0,0,11,Yes,0,5,0,1,0,Yes,no data,no data,no data,no data,INTD,Religious,Mrs.,Traci,Soriano,Administrator,extsoriano@aol.com,Mrs.,Traci,Soriano,extsoriano@aol.com
244691,Santa Barbara,42767866993836,Notre Dame,33 East Micheltorena Street,Santa Barbara,CA,93101,no data,no data,no data,no data,805,965,1033,office@notredamesb.org,no data,Santa Barbara Unified,Ms.,Christina,Stefanec,Principal,cstefanec@notredamesb.org,Coeducational,Day Only,K,8,No,5,14,27,28,17,12,19,19,19,12,7,0,0,0,0,0,0,160,No,0,11,3,1,6,Yes,no data,no data,no data,no data,CATH,Religious,Ms.,Christina,Stefanec,Principal,cstefanec@notredamesb.org,Ms.,Irma,Rodriguez,irodriguez@notredamesb.org
246963,Santa Barbara,42767866965727,Garden Street Academy,2300 Garden Street,Santa Barbara,CA,93105,no data,no data,no data,no data,805,687,3717,ajevons@GardenStreetAcademy.org,no data,Santa Barbara Unified,Ms.,Jessica,Sanford,Administrator,jsanford@gardenstreetacademy.org,Coeducational,Day Only,K,12,Yes,5,18,5,8,10,13,2,12,11,15,12,12,11,11,7,0,0,129,Yes,6,18,0,4,10,Yes,Yes,Yes,no data,no data,no data,Non-religious,Mrs.,Stephanie,Sperling,Other,ajevons@gardenstreetacademy.org,Mrs.,Angela,Jevons,ajevons@gardenstreetacademy.org
247623,Santa Barbara,42104216153522,John Paul II Preparatory,860 Blue Ridge Drive,Santa Maria,CA,93455,no data,no data,no data,no data,805,937,5819,jpIIpreparatory@gmail.com,no data,Santa Barbara County Office of Education,Mr.,Jose,Gonzalez,Executive Director,jpiipreparatory@gmail.com,Coeducational,Day Only,1,12,Yes,6,14,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,6,Yes,0,1,1,0,0,No,No,No,No,Yes,NA,Religious,Mrs.,Maria,Gonzalez,Principal,jpiipreparatory@gmail.com,Mrs.,Maria,Gonzalez,jpiipreparatory@gmail.com
247822,Santa Barbara,42767866143044,Eureka School of Santa Barbara,"3324 State Street, Suite M",Santa Barbara,CA,93105,no data,no data,no data,no data,805,687,9031,eurekaschool@verizon.net,peterkandolyae@cs.com,Santa Barbara Unified,Mr.,Peter,Benbow,Headmaster,peterkandolyae@cs.com,Coeducational,Day Only,6,12,Yes,16,19,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,7,Yes,2,1,1,1,0,No,No,No,No,Yes,no data,Non-religious,Mr.,Peter,Benbow,Headmaster,peterkandolyae@cs.com,Mrs.,Olya,Benbow,no data
249408,Santa Barbara,42767866902381,Santa Barbara Middle School,1321 Alameda Padre Serra,Santa Barbara,CA,93103,no data,no data,no data,no data,805,682,2989,office@sbms.org,maida@sbms.org,Santa Barbara Unified,Ms.,Maida,Smith,Other,maida@sbms.org,Coeducational,Day Only,6,9,No,9,16,0,0,0,0,0,0,22,60,42,35,0,0,0,0,0,159,No,0,18,7,13,3,Yes,no data,no data,no data,no data,no data,Non-religious,Mr.,Brian,McWilliams,Head of School,brian@sbms.org,Ms.,Lillian,Donor,Office@sbms.org
251986,Santa Barbara,44692296143945,Lompoc Valley Baptist School,700 E. College Ave.,Lompoc,CA,93436,no data,Lompoc,no data,no data,805,735,7807,lvbschools@gmail.com,lvbschools@gmail.com,Lompoc Unified,Mr.,Kent,Parsons,Principal,lvbschools@gmail.com,Coeducational,Day Only,K,12,Yes,4,17,3,8,3,4,3,1,4,4,3,5,2,2,2,0,0,44,Yes,0,7,3,1,1,Yes,Yes,Yes,no data,no data,BAPT,Religious,Mr.,Kent,Parsons,Principal,lvbschools@gmail.com,Mr.,Kent,Parsons,lvbschools@gmail.com
250639,Santa Barbara,42691467102676,The Howard Carden School,5315 Foothill Road,Carpinteria,CA,93013,no data,no data,no data,no data,805,745,8448,office@thehowardschool.org,joelreed@thehowardschool.org,Carpinteria Unified,Mr.,Joel,Reed,Headmaster,joelreed@thehowardschool.org,Coeducational,Day Only,K,8,No,5,13,10,12,6,5,6,9,8,9,6,0,0,0,0,0,0,71,No,0,10,3,1,2,Yes,no data,no data,no data,no data,no data,Non-religious,Mr.,Joel,Reed,Headmaster,joelreed@thehowardschool.org,Mr.,Joel,Reed,joelreed@thehowardschool.org
253738,Santa Barbara,42693286940282,Dunn School,2555 West Highway 154,Los Olivos,CA,93441,PO Box 98,Los Olivos,no data,93441,805,686,0647,cstacy@dunnschool.org,no data,Santa Ynez Valley Union High,Mr.,Mike,Beck,Head of School,mbeck@dunnschool.org,Coeducational,Both,6,12,No,11,18,0,0,0,0,0,0,21,22,29,43,56,45,31,0,0,247,No,33,47,0,12,10,Yes,no data,no data,no data,no data,no data,Non-religious,Mr.,Gene,Vachon,Principal,gvachon@dunnschool.org,Ms.,Jillian,Haig,jhaig@dunnschool.org
258012,Santa Barbara,42767866965644,Marymount of Santa Barbara,2130 Mission Ridge Road,Santa Barbara,CA,93103,no data,no data,no data,no data,805,569,1811,lratti@marymount.org,no data,Santa Barbara Unified,Mrs.,Andrea,Torchin,Other,atorchin@marymountsb.org,Coeducational,Day Only,K,8,No,6,13,21,18,22,22,21,22,26,40,34,0,0,0,0,0,0,226,No,0,27,9,9,10,Yes,Yes,Yes,no data,no data,no data,Non-religious,Mrs.,Christina,Broderick,Head of School,cbroderick@marymountsb.org,Mrs.,Andrea,Dowdy,ddowdy@marymountsb.org
236923,Santa Clara,43693936991384,Old Orchard School,400 W. Campbell Ave,Campbell,CA,95008,no data,no data,no data,no data,408,378,5935,b.weston@oldorchardschool.com,no data,Campbell Union,Ms.,Bonnie,Weston,Headmaster,b.weston@oldorchardschool.com,Coeducational,Day Only,K,8,No,4,14,11,15,13,15,8,17,17,19,14,0,0,0,0,0,0,129,No,0,20,4,4,8,No,No,No,No,Yes,no data,Non-religious,Ms.,Bonnie,Weston,Headmaster,b.weston@oldorchardschool.com,Ms.,Ellen,Robinson,e.robinson@oldorchardschool.com
237403,Santa Clara,43696747089618,Santa Clara Christian,3421 Monroe Street,Santa Clara,CA,95051,no data,SANTA CLARA,no data,no data,408,246,5423,betsy.sccs@gmail.com,judy@valleylife.org,Santa Clara Unified,Mrs.,Betsy,Tousley,Administrator,betsy.sccs@gmail.com,Coeducational,Day Only,K,5,No,5,11,12,11,15,9,7,9,0,0,0,0,0,0,0,0,0,63,No,0,11,0,3,1,Yes,no data,no data,no data,no data,FSG,Religious,Mr.,Stuart,Nice,Principal,stunice@gmail.com,Mrs.,Betsy,Tousley,betsy.sccs@gmail.com
237411,Santa Clara,43693936980544,St. Martin of Tours,300 O'Connor Drive,San Jose,CA,95128,no data,no data,no data,no data,408,287,3630,schooloffice@stmartin.org,no data,Campbell Union,Ms.,Denise,Freitas,Other,dfreitas@stmartin.org,Coeducational,Day Only,K,8,No,4,14,35,32,35,37,30,37,37,37,35,0,0,0,0,30,0,345,No,0,16,2,3,19,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Deborah,Gisi-Rodriguez,Principal,drodriguez@stmartin.org,Ms.,Denise,Freitas,dfreitas@stmartin.org
237419,Santa Clara,43733876152201,Stratford School,341 Great Mall Parkway,Milpitas,CA,95035,no data,no data,no data,no data,408,262,6200,mgmp@stratfordschools.com,no data,Milpitas Unified,Mrs.,Deepali,Deshmukh,Head of School,mgmp@stratfordschools.com,Coeducational,Day Only,K,8,No,4,14,150,113,65,46,42,33,42,22,19,0,0,0,0,0,0,532,No,0,37,7,5,26,No,No,No,No,Yes,no data,Non-religious,Mrs.,Deepali,Deshmukh,Head of School,mgmp@stratfordschools.com,Mrs.,Deepali,Deshmukh,mgmp@stratfordschools.com
237437,Santa Clara,43694017104698,Valley International Academy,One West Campbell Avenue B-20,Campbell,CA,95008,Site 2: 24500 Big Basin Way,Saratoga,CA,95070,408,866,9988,c.filios@valleyacademy.org,no data,Campbell Union High,Mrs.,Christie,Filios,Head of School,c.filios@valleyacademy.org,Coeducational,Both,9,12,Yes,14,19,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,13,Yes,4,5,0,1,0,No,No,No,No,Yes,no data,Non-religious,Mrs.,Susan,Xu,Other,susan@valleyinception.com,Mrs.,Christie,Filios,c.filios@valleyacademy.org
237678,Santa Clara,43696096940654,St. Francis High School,1885 Miramonte Avenue,Mountain View,CA,94040,no data,no data,no data,no data,650,968,1213,debbiegosalvez@sfhs.com,education@dsj.org,Mountain View-Los Altos Union High,Rev.,Anthony,Mancuso,President,anthonymancuso@sfhs.com,Coeducational,Day Only,9,12,Yes,13,18,0,0,0,0,0,0,0,0,0,459,441,440,426,0,0,1766,Yes,0,103,1,16,52,Yes,Yes,Yes,no data,no data,CATH,Religious,Mrs.,Katie,Teekell,Principal,katieteekell@sfhs.com,Mrs.,Katie,Teekell,katieteekell@sfhs.com
237687,Santa Clara,43696416131981,Stratford School,870 North California Avenue,Palo Alto,CA,94303,no data,no data,no data,no data,650,493,1151,pa@stratfordschools.com,nbhave@stratfordschools.com,Palo Alto Unified,Ms.,Neena,Bhave,Head of School,pa@stratfordschools.com,Coeducational,Day Only,K,6,No,4,13,66,45,45,37,37,19,15,0,0,0,0,0,0,0,0,264,No,0,16,4,3,13,No,No,No,No,Yes,no data,Non-religious,Ms.,Neena,Bhave,Head of School,pa@stratfordschools.com,Ms.,Neena,Bhave,pa@stratfordschools.com
237162,Santa Clara,43694356155568,East Valley Christian School,2715 S. White Rd.,San Jose,CA,95148,no data,no data,no data,no data,408,270,2525,evcsoffice@gmail.com,no data,Evergreen Elementary,Mrs.,Cheri,Ortiz,Administrator,cheriortiz@icloud.com,Coeducational,Day Only,K,8,No,4,13,21,27,22,23,20,13,9,6,3,0,0,0,0,0,0,144,No,0,7,1,2,5,Yes,no data,no data,no data,no data,PENT,Religious,Ms.,Jessica,Trinh,Principal,principal@evcsonline.org,Mrs.,Jessica,Manzo,evcsoffice@gmail.com
237705,Santa Clara,43697086132062,Stratford Middle School,1718 Andover Lane,San Jose,CA,95124,no data,no data,no data,no data,408,626,0001,nmakhijani@stratfordschools.com,no data,Cambrian,Mrs.,kay,Dileo,Administrator,kdileo@stratfordschools.com,Coeducational,Day Only,6,8,No,10,14,0,0,0,0,0,0,84,64,58,0,0,0,0,0,0,206,No,0,17,2,3,1,No,No,No,No,Yes,no data,Non-religious,Mrs.,neha,makhijani,Principal,nmakhijani@stratfordschools.com,Mrs.,kay,Dileo,kdileo@stratfordschools.com
237457,Santa Clara,43696096940555,Mountain View Academy,360 South Shoreline Boulevard,Mountain View,CA,94041,no data,no data,no data,no data,650,967,2324,principal@mountainviewacademy.org,mvaoffice@mountainviewacademy.org,Mountain View-Los Altos Union High,Ms.,Leslie,Briggs,Principal,principal@mountainviewacademy.org,Coeducational,Day Only,9,12,Yes,13,18,0,0,0,0,0,0,0,0,0,18,30,29,34,0,0,111,Yes,30,12,0,1,8,Yes,no data,no data,no data,no data,SDA,Religious,Ms.,Leslie,Brigggs,Principal,principal@mountainviewacademy.org,Ms.,Alyce,Schales,registrar@mountainviewacademy.org
237472,Santa Clara,43696747084692,Granada Islamic,3003 Scott Boulevard,Santa Clara,CA,95054,no data,Santa Clara,CA,95054,408,980,1161,osmank@granadaschool.org,lianj@granadaschool.org,Santa Clara Unified,Mr.,Osman,Khan,Principal,osmank@granadaschool.org,Coeducational,Day Only,K,12,Yes,4,18,58,41,50,58,50,40,50,41,40,13,11,2,6,0,0,460,Yes,0,35,17,4,8,Yes,no data,no data,no data,no data,ISLM,Religious,Mrs.,Lian,Jeeawoody,Other,lianj@granadaschool.org,Mrs.,Sadia,Wasti,sadiaw@granadaschool.org
237483,Santa Clara,43696666980411,St. Christopher Catholic School,2278 Booksin Avenue,San Jose,CA,95125,no data,no data,no data,no data,408,723,7223,sdouthit@stchris.us,aarmann@stchris.us,San Jose Unified,Mrs.,Sally,Douthit,Principal,no data,Coeducational,Day Only,K,8,No,5,14,60,65,66,63,65,60,63,61,69,0,0,0,0,0,0,572,No,0,39,8,3,36,Yes,Yes,no data,no data,no data,CATH,Religious,Mrs.,Sally,Douthit,Principal,sdouthit@stchris.us,Mrs.,Stephanie,Houlihan,shoulihan@stchris.us
237501,Santa Clara,43695186980213,St. Nicholas Elementary,12816 El Monte Rd.,Los Altos Hills,CA,94022,no data,no data,no data,no data,650,941,4056,jpopolizio@stnicholaslah.com,no data,Los Altos Elementary,Fr.,John,Poncini,Other,jponcini@dsj.org,Coeducational,Day Only,K,8,No,5,14,26,24,26,25,23,24,26,24,32,0,0,0,0,22,0,252,No,0,15,4,2,13,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Jan,Popolizio,Principal,jpopolizio@stnicholaslah.com,Mrs.,Jan,Popolizio,jpopolizio@stnicholaslah.com
237722,Santa Clara,43696666980510,St. Leo the Great School,1051 West San Fernando Street,San Jose,CA,95126,no data,no data,no data,no data,408,293,4846,mkomar@stleosj.org,no data,San Jose Unified,Mr.,Matt,Komar,Principal,mkomar@dsj.org,Coeducational,Day Only,K,9,No,5,14,23,23,18,27,23,23,32,20,24,0,0,0,0,0,0,213,No,0,12,3,2,12,Yes,no data,no data,no data,no data,CATH,Religious,Mr.,Matt,Komar,Principal,mkomar@dsj.org,Ms.,Cathy,Torrisi,ctorrisi@stleosj.org
236963,Santa Clara,43695916204135,Yew Chung International School Silicon Valley,310 Easy Street,Mountain View,CA,94043,310 EASY STREET,MOUNTAIN VIEW,CA,94043,650,903,8234,info@sv.ycef.com,crystalv@sv.ycef.com,Mountain View Whisman,Dr.,Crystal,Vaught,Principal,crystalv@sv.ycef.com,Coeducational,Day Only,K,8,No,5,13,25,19,18,19,19,19,12,2,5,0,0,0,0,0,0,138,No,0,18,5,3,4,Yes,Yes,Yes,no data,no data,no data,Non-religious,Dr.,Crystal,Vaught,Principal,crystalv@sv.ycef.com,Dr.,Crystal,Vaught,crystalv@sv.ycef.com
237738,Santa Clara,43695186142145,Ventana School,1040 Border Road,Los Altos,CA,94024,no data,no data,no data,no data,650,948,2121,office@ventanaschool.org,no data,Los Altos Elementary,Miss,Yesi,Guizar,Administrator,office@ventanaschool.org,Coeducational,Day Only,K,5,No,5,10,17,10,10,14,6,19,0,0,0,0,0,0,0,0,0,76,No,0,18,5,5,0,Yes,no data,no data,no data,no data,EPIS,Religious,Mrs.,Karen,Gordon,Director,no data,Miss,Yesi,Guizar,no data
236976,Santa Clara,43694196979421,Queen of Apostles School,4950 Mitty Way,San Jose,CA,95129,no data,no data,no data,no data,408,252,3659,mchargin@dsj.org,no data,Cupertino Union,Mr.,Martin,Chargin,Principal,mchargin@dsj.org,Coeducational,Day Only,K,8,No,5,14,27,31,29,29,33,28,33,36,34,0,0,0,0,0,0,280,No,0,18,10,2,12,Yes,no data,no data,no data,no data,CATH,Religious,Mrs.,Elizabeth,Trela,Administrator,trela@qofa-school.org,Mrs.,Stella,Guel,no data
237753,Santa Clara,43696416979090,Esther B. Clark School Palo Alto,650 Clark Way,Palo Alto,CA,94304,no data,no data,no data,no data,650,688,3634,ebcpa@chconline.org,jmiller@chcononline.org,Palo Alto Unified,Mrs.,Jody,Miller,Director,jmiller@chconline.org,Coeducational,Day Only,2,10,No,7,16,0,0,2,3,9,11,6,14,11,5,7,0,0,0,0,68,No,0,6,0,6,31,Yes,no data,no data,no data,no data,no data,Non-religious,Mrs.,Jody,Miller,Director,jmiller@chconline.org,Mr.,Scott,Hanson,shanson@chconline.org
